State,Year,Quarter,District,Transaction_count,Transaction_amount,Latitude,Longitude,Region
Arunachal Pradesh,2018,1,Changlang,3195,5380749.415278763,27.272007,96.06552596101916,North-Eastern Region
Arunachal Pradesh,2018,1,Tawang,2334,5055665.022950603,27.6741942,91.93620587613825,North-Eastern Region
Arunachal Pradesh,2018,1,Longding,2321,4361531.578447229,27.8,93.6,North-Eastern Region
Arunachal Pradesh,2018,1,West Siang,1887,4796675.565399804,28.4,94.55,North-Eastern Region
Arunachal Pradesh,2018,1,Lower Subansiri,1477,3650727.893614269,27.8,93.6,North-Eastern Region
Arunachal Pradesh,2018,1,Namsai,1400,2162984.705083958,27.6741942,91.93620587613825,North-Eastern Region
Arunachal Pradesh,2018,2,Papum Pare,25363,66520931.20355792,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2018,2,West Kameng,10466,25521321.34140157,27.33862695,92.43336623881612,North-Eastern Region
Arunachal Pradesh,2018,2,Lohit,6962,20520618.88189011,28.0060625,96.2431946,North-Eastern Region
Arunachal Pradesh,2018,2,East Siang,6363,15285584.202916931,28.3,95.15,North-Eastern Region
Arunachal Pradesh,2018,2,Changlang,6066,13294258.50337311,27.272007,96.06552596101916,North-Eastern Region
Arunachal Pradesh,2018,2,Tawang,5447,13722374.81135791,27.6741942,91.93620587613825,North-Eastern Region
Arunachal Pradesh,2018,2,Longding,4634,10271170.16552131,27.8,93.6,North-Eastern Region
Arunachal Pradesh,2018,2,Namsai,3230,6271811.327635023,27.6741942,91.93620587613825,North-Eastern Region
Arunachal Pradesh,2018,2,West Siang,2579,7610989.567485569,28.4,94.55,North-Eastern Region
Arunachal Pradesh,2018,2,Lower Siang,2292,2179451.657976534,28.477492,94.81655728795752,North-Eastern Region
Arunachal Pradesh,2018,3,Papum Pare,43282,101080479.2917223,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2018,3,West Kameng,17026,48528147.45054105,27.33862695,92.43336623881612,North-Eastern Region
Arunachal Pradesh,2018,3,Lohit,11595,32702331.664437763,28.0060625,96.2431946,North-Eastern Region
Arunachal Pradesh,2018,3,East Siang,10539,24885270.773230053,28.3,95.15,North-Eastern Region
Arunachal Pradesh,2018,3,Changlang,10162,20494174.9497154,27.272007,96.06552596101916,North-Eastern Region
Arunachal Pradesh,2018,3,Tawang,8715,25733824.99410926,27.6741942,91.93620587613825,North-Eastern Region
Arunachal Pradesh,2018,3,Longding,5288,18327334.05075552,27.8,93.6,North-Eastern Region
Arunachal Pradesh,2018,3,Namsai,5076,10698272.7743813,27.6741942,91.93620587613825,North-Eastern Region
Arunachal Pradesh,2018,3,West Siang,3337,12966152.79251931,28.4,94.55,North-Eastern Region
Arunachal Pradesh,2018,3,Tirap,3322,7479257.007852319,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2018,4,Papum Pare,55224,154875448.2077814,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2018,4,West Kameng,25439,89194886.84322134,27.33862695,92.43336623881612,North-Eastern Region
Arunachal Pradesh,2018,4,Lohit,14268,40510521.94979761,28.0060625,96.2431946,North-Eastern Region
Arunachal Pradesh,2018,4,Changlang,13950,32343047.413952347,27.272007,96.06552596101916,North-Eastern Region
Arunachal Pradesh,2018,4,East Siang,12893,34272134.34491677,28.3,95.15,North-Eastern Region
Arunachal Pradesh,2018,4,Tawang,11104,35921510.894032694,27.6741942,91.93620587613825,North-Eastern Region
Arunachal Pradesh,2018,4,Namsai,7244,17643523.29373534,27.6741942,91.93620587613825,North-Eastern Region
Arunachal Pradesh,2018,4,Longding,6581,22545311.85089966,27.8,93.6,North-Eastern Region
Arunachal Pradesh,2018,4,Tirap,5725,10811742.67058608,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2018,4,Lower Dibang Valley,4227,10951332.39393786,17.0347692,81.7819183,North-Eastern Region
Arunachal Pradesh,2019,1,Papum Pare,70941,188556716.3567257,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2019,1,West Kameng,34289,101333633.6760416,27.33862695,92.43336623881612,North-Eastern Region
Arunachal Pradesh,2019,1,Changlang,17589,40239141.669717625,27.272007,96.06552596101916,North-Eastern Region
Arunachal Pradesh,2019,1,Lohit,15896,42834776.778045304,28.0060625,96.2431946,North-Eastern Region
Arunachal Pradesh,2019,1,East Siang,15621,39284373.054099694,28.3,95.15,North-Eastern Region
Arunachal Pradesh,2019,1,Tawang,13102,39489779.13784294,27.6741942,91.93620587613825,North-Eastern Region
Arunachal Pradesh,2019,1,Namsai,8600,20065516.61635517,27.6741942,91.93620587613825,North-Eastern Region
Arunachal Pradesh,2019,1,Longding,7287,25349462.055245362,27.8,93.6,North-Eastern Region
Arunachal Pradesh,2019,1,Tirap,6877,14075747.836402498,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2019,1,Lower Dibang Valley,6314,13738776.181438861,17.0347692,81.7819183,North-Eastern Region
Arunachal Pradesh,2019,2,Papum Pare,86433,246640891.34861863,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2019,2,West Kameng,37430,122521180.75595032,27.33862695,92.43336623881612,North-Eastern Region
Arunachal Pradesh,2019,2,Lohit,18693,48893746.831022196,28.0060625,96.2431946,North-Eastern Region
Arunachal Pradesh,2019,2,Changlang,18631,48891048.26477764,27.272007,96.06552596101916,North-Eastern Region
Arunachal Pradesh,2019,2,East Siang,16494,46549881.23941852,28.3,95.15,North-Eastern Region
Arunachal Pradesh,2019,2,Tawang,15960,55915834.5871187,27.6741942,91.93620587613825,North-Eastern Region
Arunachal Pradesh,2019,2,Namsai,9637,22491356.65721929,27.6741942,91.93620587613825,North-Eastern Region
Arunachal Pradesh,2019,2,West Siang,8041,24549832.97718149,28.4,94.55,North-Eastern Region
Arunachal Pradesh,2019,2,Tirap,6868,18633793.43372325,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2019,2,Longding,6744,23464027.89281261,27.8,93.6,North-Eastern Region
Arunachal Pradesh,2019,3,Papum Pare,117940,301518075.7016427,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2019,3,West Kameng,53939,147186019.8759076,27.33862695,92.43336623881612,North-Eastern Region
Arunachal Pradesh,2019,3,Changlang,29218,58354823.443366826,27.272007,96.06552596101916,North-Eastern Region
Arunachal Pradesh,2019,3,Lohit,24505,54539458.214344315,28.0060625,96.2431946,North-Eastern Region
Arunachal Pradesh,2019,3,Tawang,24097,72221026.28393415,27.6741942,91.93620587613825,North-Eastern Region
Arunachal Pradesh,2019,3,East Siang,22611,58040119.9573143,28.3,95.15,North-Eastern Region
Arunachal Pradesh,2019,3,Namsai,13453,25507641.015596062,27.6741942,91.93620587613825,North-Eastern Region
Arunachal Pradesh,2019,3,West Siang,11889,30014806.81680297,28.4,94.55,North-Eastern Region
Arunachal Pradesh,2019,3,Tirap,11249,21737827.19336869,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2019,3,Longding,10269,26620415.019238282,27.8,93.6,North-Eastern Region
Arunachal Pradesh,2019,4,Papum Pare,143272,378838002.3434037,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2019,4,West Kameng,66740,198205637.50055432,27.33862695,92.43336623881612,North-Eastern Region
Arunachal Pradesh,2019,4,Changlang,33963,71874990.9639822,27.272007,96.06552596101916,North-Eastern Region
Arunachal Pradesh,2019,4,Tawang,30077,91949243.60711189,27.6741942,91.93620587613825,North-Eastern Region
Arunachal Pradesh,2019,4,Lohit,29281,67502324.59236205,28.0060625,96.2431946,North-Eastern Region
Arunachal Pradesh,2019,4,East Siang,26605,72075285.44344108,28.3,95.15,North-Eastern Region
Arunachal Pradesh,2019,4,Namsai,18290,32501252.235055383,27.6741942,91.93620587613825,North-Eastern Region
Arunachal Pradesh,2019,4,Tirap,16459,38467790.7269052,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2019,4,West Siang,14581,39460255.46641725,28.4,94.55,North-Eastern Region
Arunachal Pradesh,2019,4,Lower Subansiri,11806,29634357.48680521,27.8,93.6,North-Eastern Region
Arunachal Pradesh,2020,1,Papum Pare,180373,457430754.15953165,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2020,1,West Kameng,75363,198712422.2374845,27.33862695,92.43336623881612,North-Eastern Region
Arunachal Pradesh,2020,1,Changlang,43858,93461363.58699806,27.272007,96.06552596101916,North-Eastern Region
Arunachal Pradesh,2020,1,Lohit,36985,83701268.27182505,28.0060625,96.2431946,North-Eastern Region
Arunachal Pradesh,2020,1,East Siang,33743,82011539.42531273,28.3,95.15,North-Eastern Region
Arunachal Pradesh,2020,1,Tawang,31865,84425193.41571434,27.6741942,91.93620587613825,North-Eastern Region
Arunachal Pradesh,2020,1,Namsai,23112,46444942.9567038,27.6741942,91.93620587613825,North-Eastern Region
Arunachal Pradesh,2020,1,West Siang,19728,47929440.73153875,28.4,94.55,North-Eastern Region
Arunachal Pradesh,2020,1,Tirap,18369,40877851.79372531,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2020,1,Lower Subansiri,15770,34273250.7179902,27.8,93.6,North-Eastern Region
Arunachal Pradesh,2020,2,Papum Pare,221728,535085907.34048563,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2020,2,West Kameng,95421,251395972.2250581,27.33862695,92.43336623881612,North-Eastern Region
Arunachal Pradesh,2020,2,Changlang,69279,128572447.9979738,27.272007,96.06552596101916,North-Eastern Region
Arunachal Pradesh,2020,2,Lohit,56541,114730675.47714491,28.0060625,96.2431946,North-Eastern Region
Arunachal Pradesh,2020,2,East Siang,55680,112693868.80998951,28.3,95.15,North-Eastern Region
Arunachal Pradesh,2020,2,Tawang,44499,121561732.24171808,27.6741942,91.93620587613825,North-Eastern Region
Arunachal Pradesh,2020,2,Namsai,34972,54870798.314045325,27.6741942,91.93620587613825,North-Eastern Region
Arunachal Pradesh,2020,2,West Siang,32777,72790231.05472675,28.4,94.55,North-Eastern Region
Arunachal Pradesh,2020,2,Tirap,28830,63497030.84081016,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2020,2,Lower Dibang Valley,26234,42360072.526896134,17.0347692,81.7819183,North-Eastern Region
Arunachal Pradesh,2020,3,Papum Pare,298350,859373863.7202579,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2020,3,West Kameng,111029,332812237.8096209,27.33862695,92.43336623881612,North-Eastern Region
Arunachal Pradesh,2020,3,Changlang,73842,159158438.9254108,27.272007,96.06552596101916,North-Eastern Region
Arunachal Pradesh,2020,3,East Siang,69710,176323789.9443782,28.3,95.15,North-Eastern Region
Arunachal Pradesh,2020,3,Lohit,65889,156523653.18643108,28.0060625,96.2431946,North-Eastern Region
Arunachal Pradesh,2020,3,Tawang,56016,182137862.72423622,27.6741942,91.93620587613825,North-Eastern Region
Arunachal Pradesh,2020,3,Namsai,37019,76484566.53480485,27.6741942,91.93620587613825,North-Eastern Region
Arunachal Pradesh,2020,3,West Siang,34295,92449732.96070345,28.4,94.55,North-Eastern Region
Arunachal Pradesh,2020,3,Tirap,30046,81539831.5295825,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2020,3,Lower Dibang Valley,27655,63469161.32860388,17.0347692,81.7819183,North-Eastern Region
Arunachal Pradesh,2020,4,Papum Pare,390528,1205917753.704622,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2020,4,West Kameng,129575,390436113.73663783,27.33862695,92.43336623881612,North-Eastern Region
Arunachal Pradesh,2020,4,East Siang,88632,250515095.18896663,28.3,95.15,North-Eastern Region
Arunachal Pradesh,2020,4,Changlang,84852,204367875.072993,27.272007,96.06552596101916,North-Eastern Region
Arunachal Pradesh,2020,4,Lohit,80530,196997836.7993369,28.0060625,96.2431946,North-Eastern Region
Arunachal Pradesh,2020,4,Tawang,67262,240482254.58453602,27.6741942,91.93620587613825,North-Eastern Region
Arunachal Pradesh,2020,4,Namsai,46762,111916731.5168758,27.6741942,91.93620587613825,North-Eastern Region
Arunachal Pradesh,2020,4,West Siang,45207,125118193.0493962,28.4,94.55,North-Eastern Region
Arunachal Pradesh,2020,4,Tirap,36124,104709589.66019578,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2020,4,Lower Dibang Valley,33455,81929299.56817816,17.0347692,81.7819183,North-Eastern Region
Arunachal Pradesh,2021,1,Papum Pare,419891,1388723426.715657,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2021,1,West Kameng,120906,384735272.8434415,27.33862695,92.43336623881612,North-Eastern Region
Arunachal Pradesh,2021,1,East Siang,82357,253988360.79783508,28.3,95.15,North-Eastern Region
Arunachal Pradesh,2021,1,Changlang,78849,220167765.51868472,27.272007,96.06552596101916,North-Eastern Region
Arunachal Pradesh,2021,1,Lohit,72380,198534806.93418798,28.0060625,96.2431946,North-Eastern Region
Arunachal Pradesh,2021,1,Tawang,54137,207859088.4111589,27.6741942,91.93620587613825,North-Eastern Region
Arunachal Pradesh,2021,1,Namsai,45753,116637630.67690109,27.6741942,91.93620587613825,North-Eastern Region
Arunachal Pradesh,2021,1,West Siang,42575,138700637.2916148,28.4,94.55,North-Eastern Region
Arunachal Pradesh,2021,1,Lower Dibang Valley,32427,90709108.52350858,17.0347692,81.7819183,North-Eastern Region
Arunachal Pradesh,2021,1,Tirap,32043,110593517.14623192,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2021,2,Papum Pare,552953,1501062555.477559,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2021,2,West Kameng,164866,482626617.8657546,27.33862695,92.43336623881612,North-Eastern Region
Arunachal Pradesh,2021,2,East Siang,106787,286839106.4541313,28.3,95.15,North-Eastern Region
Arunachal Pradesh,2021,2,Changlang,105461,264031910.3489421,27.272007,96.06552596101916,North-Eastern Region
Arunachal Pradesh,2021,2,Lohit,99686,230495504.24757007,28.0060625,96.2431946,North-Eastern Region
Arunachal Pradesh,2021,2,Tawang,70061,251025037.9536393,27.6741942,91.93620587613825,North-Eastern Region
Arunachal Pradesh,2021,2,Namsai,64781,147069902.35227838,27.6741942,91.93620587613825,North-Eastern Region
Arunachal Pradesh,2021,2,West Siang,59341,180700138.79997092,28.4,94.55,North-Eastern Region
Arunachal Pradesh,2021,2,Tirap,46320,144548683.32259288,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2021,2,Lower Dibang Valley,42091,105552358.12192988,17.0347692,81.7819183,North-Eastern Region
Arunachal Pradesh,2021,3,Papum Pare,710098,1995999756.337289,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2021,3,West Kameng,209165,658232385.7409549,27.33862695,92.43336623881612,North-Eastern Region
Arunachal Pradesh,2021,3,East Siang,128957,368061706.2429154,28.3,95.15,North-Eastern Region
Arunachal Pradesh,2021,3,Changlang,120126,319705502.4219795,27.272007,96.06552596101916,North-Eastern Region
Arunachal Pradesh,2021,3,Lohit,117879,275160751.4034922,28.0060625,96.2431946,North-Eastern Region
Arunachal Pradesh,2021,3,Tawang,89052,365404078.3528414,27.6741942,91.93620587613825,North-Eastern Region
Arunachal Pradesh,2021,3,Namsai,79292,177380632.18278238,27.6741942,91.93620587613825,North-Eastern Region
Arunachal Pradesh,2021,3,West Siang,65763,217065611.3332364,28.4,94.55,North-Eastern Region
Arunachal Pradesh,2021,3,Lower Dibang Valley,50270,133788746.95473911,17.0347692,81.7819183,North-Eastern Region
Arunachal Pradesh,2021,3,Tirap,47118,143620525.85725692,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2021,4,Papum Pare,919925,2435796597.178156,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2021,4,West Kameng,247346,765859269.2953706,27.33862695,92.43336623881612,North-Eastern Region
Arunachal Pradesh,2021,4,East Siang,169617,450185173.03787607,28.3,95.15,North-Eastern Region
Arunachal Pradesh,2021,4,Changlang,147432,403255246.4023236,27.272007,96.06552596101916,North-Eastern Region
Arunachal Pradesh,2021,4,Lohit,142772,328942905.2553121,28.0060625,96.2431946,North-Eastern Region
Arunachal Pradesh,2021,4,Namsai,105194,220513367.66283622,27.6741942,91.93620587613825,North-Eastern Region
Arunachal Pradesh,2021,4,Tawang,99575,412396002.3197621,27.6741942,91.93620587613825,North-Eastern Region
Arunachal Pradesh,2021,4,West Siang,79050,267978346.94185272,28.4,94.55,North-Eastern Region
Arunachal Pradesh,2021,4,Lower Dibang Valley,65302,174980099.8392523,17.0347692,81.7819183,North-Eastern Region
Arunachal Pradesh,2021,4,Lower Subansiri,60146,199366119.1355609,27.8,93.6,North-Eastern Region
Arunachal Pradesh,2022,1,Papum Pare,1163726,2909248438.6297965,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2022,1,West Kameng,240672,705607894.004217,27.33862695,92.43336623881612,North-Eastern Region
Arunachal Pradesh,2022,1,East Siang,201945,501600929.0441901,28.3,95.15,North-Eastern Region
Arunachal Pradesh,2022,1,Changlang,171494,490549428.7793704,27.272007,96.06552596101916,North-Eastern Region
Arunachal Pradesh,2022,1,Lohit,169954,393361044.4830233,28.0060625,96.2431946,North-Eastern Region
Arunachal Pradesh,2022,1,Namsai,117173,256004887.57504222,27.6741942,91.93620587613825,North-Eastern Region
Arunachal Pradesh,2022,1,West Siang,92331,315562272.5888671,28.4,94.55,North-Eastern Region
Arunachal Pradesh,2022,1,Tawang,86721,346661566.514651,27.6741942,91.93620587613825,North-Eastern Region
Arunachal Pradesh,2022,1,Lower Dibang Valley,83531,235243185.52128837,17.0347692,81.7819183,North-Eastern Region
Arunachal Pradesh,2022,1,Lower Subansiri,73100,239825149.91154158,27.8,93.6,North-Eastern Region
Arunachal Pradesh,2022,2,Papum Pare,1444757,3269917296.559577,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2022,2,West Kameng,327925,893486447.5566865,27.33862695,92.43336623881612,North-Eastern Region
Arunachal Pradesh,2022,2,East Siang,261162,604825118.1911323,28.3,95.15,North-Eastern Region
Arunachal Pradesh,2022,2,Lohit,226199,502322813.6384013,28.0060625,96.2431946,North-Eastern Region
