State,Year,Quarter,Brand,Transaction_count,Percentage,Region
Andhra Pradesh,2021,3,Others,1286102,0.061068766809791,Southern Region
Andhra Pradesh,2021,4,Xiaomi,5518238,0.24537466690980703,Southern Region
Andhra Pradesh,2021,4,Vivo,4381023,0.194807121285672,Southern Region
Andhra Pradesh,2021,4,Samsung,4017419,0.178639059961192,Southern Region
Andhra Pradesh,2021,4,Oppo,2580845,0.11476017928564101,Southern Region
Andhra Pradesh,2021,4,Realme,2528884,0.11244967490592801,Southern Region
Andhra Pradesh,2021,4,Apple,544986,0.024233416213745,Southern Region
Andhra Pradesh,2021,4,OnePlus,525373,0.023361302082006003,Southern Region
Andhra Pradesh,2021,4,Motorola,474422,0.021095708489681002,Southern Region
Andhra Pradesh,2021,4,Huawei,409934,0.018228176947968,Southern Region
Andhra Pradesh,2021,4,Lenovo,224391,0.009977798507885001,Southern Region
Andhra Pradesh,2021,4,Others,1283514,0.057072895410468005,Southern Region
Andhra Pradesh,2022,1,Xiaomi,5743382,0.24073240824411102,Southern Region
Andhra Pradesh,2022,1,Vivo,4772765,0.200049241445755,Southern Region
Andhra Pradesh,2022,1,Samsung,4124296,0.172868826832614,Southern Region
Andhra Pradesh,2022,1,Realme,2864092,0.120047693953265,Southern Region
Andhra Pradesh,2022,1,Oppo,2780974,0.11656382394280201,Southern Region
Andhra Pradesh,2022,1,Apple,594003,0.024897485957616,Southern Region
Andhra Pradesh,2022,1,OnePlus,580737,0.024341444912851003,Southern Region
Andhra Pradesh,2022,1,Motorola,463652,0.019433856662711,Southern Region
Andhra Pradesh,2022,1,Huawei,401477,0.016827807216135002,Southern Region
Andhra Pradesh,2022,1,Lenovo,222586,0.00932963606137,Southern Region
Andhra Pradesh,2022,1,Others,1309987,0.054907774770767005,Southern Region
Arunachal Pradesh,2018,1,Xiaomi,5212,0.242474994184694,North-Eastern Region
Arunachal Pradesh,2018,1,Samsung,4354,0.20255873458943902,North-Eastern Region
Arunachal Pradesh,2018,1,Vivo,3523,0.163898581065364,North-Eastern Region
Arunachal Pradesh,2018,1,Oppo,2608,0.12133054198650801,North-Eastern Region
Arunachal Pradesh,2018,1,Realme,1297,0.060339613863689,North-Eastern Region
Arunachal Pradesh,2018,1,Apple,628,0.029216096766689,North-Eastern Region
Arunachal Pradesh,2018,1,Gionee,563,0.026192137706443002,North-Eastern Region
Arunachal Pradesh,2018,1,Lenovo,420,0.0195394277739,North-Eastern Region
Arunachal Pradesh,2018,1,OnePlus,403,0.018748546173528002,North-Eastern Region
Arunachal Pradesh,2018,1,Motorola,343,0.015957199348685003,North-Eastern Region
Arunachal Pradesh,2018,1,Others,2144,0.09974412654105601,North-Eastern Region
Arunachal Pradesh,2018,2,Xiaomi,8058,0.245050634066234,North-Eastern Region
Arunachal Pradesh,2018,2,Samsung,6633,0.20171517197336,North-Eastern Region
Arunachal Pradesh,2018,2,Vivo,5591,0.17002706565702602,North-Eastern Region
Arunachal Pradesh,2018,2,Oppo,4204,0.127847215886628,North-Eastern Region
Arunachal Pradesh,2018,2,Realme,1943,0.059088282699267004,North-Eastern Region
Arunachal Pradesh,2018,2,Apple,869,0.026427029164005002,North-Eastern Region
Arunachal Pradesh,2018,2,Gionee,730,0.022199920931788002,North-Eastern Region
Arunachal Pradesh,2018,2,Lenovo,581,0.017668704193656,North-Eastern Region
Arunachal Pradesh,2018,2,OnePlus,554,0.016847611227686,North-Eastern Region
Arunachal Pradesh,2018,2,Motorola,514,0.015631177204026,North-Eastern Region
Arunachal Pradesh,2018,2,Others,3206,0.09749718699632001,North-Eastern Region
Arunachal Pradesh,2018,3,Xiaomi,11250,0.244980619311005,North-Eastern Region
Arunachal Pradesh,2018,3,Samsung,9307,0.20266974434911303,North-Eastern Region
Arunachal Pradesh,2018,3,Vivo,8226,0.179129828840207,North-Eastern Region
Arunachal Pradesh,2018,3,Oppo,5992,0.130482121858804,North-Eastern Region
Arunachal Pradesh,2018,3,Realme,2676,0.058272723313444005,North-Eastern Region
Arunachal Pradesh,2018,3,Apple,1153,0.025107791472496,North-Eastern Region
Arunachal Pradesh,2018,3,Gionee,1024,0.022298680371063,North-Eastern Region
Arunachal Pradesh,2018,3,OnePlus,740,0.016114280736901,North-Eastern Region
Arunachal Pradesh,2018,3,Motorola,722,0.015722311746004,North-Eastern Region
Arunachal Pradesh,2018,3,Lenovo,629,0.013697138626366002,North-Eastern Region
Arunachal Pradesh,2018,3,Others,4203,0.09152475937459101,North-Eastern Region
Arunachal Pradesh,2018,4,Xiaomi,15097,0.24408264890383402,North-Eastern Region
Arunachal Pradesh,2018,4,Samsung,12580,0.20338873439824,North-Eastern Region
Arunachal Pradesh,2018,4,Vivo,11624,0.18793248399405002,North-Eastern Region
Arunachal Pradesh,2018,4,Oppo,8328,0.134643988876673,North-Eastern Region
Arunachal Pradesh,2018,4,Realme,3613,0.058413632542197,North-Eastern Region
Arunachal Pradesh,2018,4,Apple,1517,0.024526288559787,North-Eastern Region
Arunachal Pradesh,2018,4,Gionee,1188,0.019207139623617,North-Eastern Region
Arunachal Pradesh,2018,4,Motorola,944,0.01526223889284,North-Eastern Region
Arunachal Pradesh,2018,4,OnePlus,896,0.014486192847442,North-Eastern Region
Arunachal Pradesh,2018,4,Lenovo,831,0.013435297160964001,North-Eastern Region
Arunachal Pradesh,2018,4,Others,5234,0.08462135420034901,North-Eastern Region
Arunachal Pradesh,2019,1,Xiaomi,18809,0.24440921553594802,North-Eastern Region
Arunachal Pradesh,2019,1,Samsung,15537,0.201891965643151,North-Eastern Region
Arunachal Pradesh,2019,1,Vivo,14892,0.19351066179814702,North-Eastern Region
Arunachal Pradesh,2019,1,Oppo,10738,0.13953246618241302,North-Eastern Region
Arunachal Pradesh,2019,1,Realme,4413,0.05734371142326201,North-Eastern Region
Arunachal Pradesh,2019,1,Apple,1870,0.024299284015749,North-Eastern Region
Arunachal Pradesh,2019,1,Gionee,1310,0.017022493080551003,North-Eastern Region
Arunachal Pradesh,2019,1,Motorola,1137,0.014774484452356,North-Eastern Region
Arunachal Pradesh,2019,1,OnePlus,1114,0.014475616253232002,North-Eastern Region
Arunachal Pradesh,2019,1,Huawei,972,0.012630429980378001,North-Eastern Region
Arunachal Pradesh,2019,1,Others,6165,0.080109671634809,North-Eastern Region
Arunachal Pradesh,2019,2,Xiaomi,23326,0.24327058455441403,North-Eastern Region
Arunachal Pradesh,2019,2,Samsung,19719,0.205652604682692,North-Eastern Region
Arunachal Pradesh,2019,2,Vivo,18958,0.19771601397507402,North-Eastern Region
Arunachal Pradesh,2019,2,Oppo,13678,0.14265004953850902,North-Eastern Region
Arunachal Pradesh,2019,2,Realme,5425,0.05657819262658301,North-Eastern Region
Arunachal Pradesh,2019,2,Apple,2169,0.022620847890702,North-Eastern Region
Arunachal Pradesh,2019,2,Gionee,1608,0.016770089169317,North-Eastern Region
Arunachal Pradesh,2019,2,Motorola,1404,0.014642540543359001,North-Eastern Region
Arunachal Pradesh,2019,2,OnePlus,1251,0.01304687907389,North-Eastern Region
Arunachal Pradesh,2019,2,Huawei,1175,0.012254262919121002,North-Eastern Region
Arunachal Pradesh,2019,2,Others,7172,0.074797935026333,North-Eastern Region
Arunachal Pradesh,2019,3,Xiaomi,27394,0.24426432692221903,North-Eastern Region
Arunachal Pradesh,2019,3,Vivo,22731,0.202685712757135,North-Eastern Region
Arunachal Pradesh,2019,3,Samsung,22720,0.20258762895790403,North-Eastern Region
Arunachal Pradesh,2019,3,Oppo,16262,0.145003522100063,North-Eastern Region
Arunachal Pradesh,2019,3,Realme,6477,0.057753524329240004,North-Eastern Region
Arunachal Pradesh,2019,3,Apple,2509,0.022372022933775,North-Eastern Region
Arunachal Pradesh,2019,3,Gionee,1800,0.016050076237862,North-Eastern Region
Arunachal Pradesh,2019,3,Motorola,1561,0.013918982781834002,North-Eastern Region
Arunachal Pradesh,2019,3,OnePlus,1390,0.012394225539237,North-Eastern Region
Arunachal Pradesh,2019,3,Huawei,1377,0.012278308321964,North-Eastern Region
Arunachal Pradesh,2019,3,Others,7928,0.070691669118761,North-Eastern Region
Arunachal Pradesh,2019,4,Xiaomi,31369,0.24256694581699803,North-Eastern Region
Arunachal Pradesh,2019,4,Vivo,26787,0.20713573201568103,North-Eastern Region
Arunachal Pradesh,2019,4,Samsung,26087,0.20172284470426302,North-Eastern Region
Arunachal Pradesh,2019,4,Oppo,19208,0.14852962782533302,North-Eastern Region
Arunachal Pradesh,2019,4,Realme,7743,0.059874266360451005,North-Eastern Region
Arunachal Pradesh,2019,4,Apple,2811,0.021736608903426,North-Eastern Region
Arunachal Pradesh,2019,4,Gionee,1983,0.015333936483633001,North-Eastern Region
Arunachal Pradesh,2019,4,Motorola,1637,0.012658423612560001,North-Eastern Region
Arunachal Pradesh,2019,4,Huawei,1581,0.012225392627647,North-Eastern Region
Arunachal Pradesh,2019,4,OnePlus,1535,0.011869688604325001,North-Eastern Region
Arunachal Pradesh,2019,4,Others,8580,0.066346533045677,North-Eastern Region
Arunachal Pradesh,2020,1,Xiaomi,35625,0.23898809923121303,North-Eastern Region
Arunachal Pradesh,2020,1,Vivo,31742,0.212939234969744,North-Eastern Region
Arunachal Pradesh,2020,1,Samsung,29807,0.19995840768518602,North-Eastern Region
Arunachal Pradesh,2020,1,Oppo,22566,0.151382609045657,North-Eastern Region
Arunachal Pradesh,2020,1,Realme,9351,0.062730602551889,North-Eastern Region
Arunachal Pradesh,2020,1,Apple,3135,0.021030952732346002,North-Eastern Region
Arunachal Pradesh,2020,1,Gionee,2068,0.013873049521688,North-Eastern Region
Arunachal Pradesh,2020,1,Huawei,1768,0.011860518159741,North-Eastern Region
Arunachal Pradesh,2020,1,Motorola,1742,0.011686098775039,North-Eastern Region
Arunachal Pradesh,2020,1,OnePlus,1696,0.011377510632874,North-Eastern Region
Arunachal Pradesh,2020,1,Others,9566,0.064172916694618,North-Eastern Region
Arunachal Pradesh,2020,2,Xiaomi,41662,0.234670541980691,North-Eastern Region
Arunachal Pradesh,2020,2,Vivo,39089,0.220177543456464,North-Eastern Region
Arunachal Pradesh,2020,2,Samsung,34984,0.197055211959399,North-Eastern Region
Arunachal Pradesh,2020,2,Oppo,27629,0.15562652787635,North-Eastern Region
Arunachal Pradesh,2020,2,Realme,11596,0.06531706602678901,North-Eastern Region
Arunachal Pradesh,2020,2,Apple,3398,0.019139995719129003,North-Eastern Region
Arunachal Pradesh,2020,2,Gionee,2355,0.013265064719997001,North-Eastern Region
Arunachal Pradesh,2020,2,Huawei,2019,0.011372469498800001,North-Eastern Region
Arunachal Pradesh,2020,2,Motorola,1873,0.010550091813399,North-Eastern Region
Arunachal Pradesh,2020,2,OnePlus,1809,0.010189597485552001,North-Eastern Region
Arunachal Pradesh,2020,2,Others,11120,0.062635889463426,North-Eastern Region
Arunachal Pradesh,2020,3,Xiaomi,47870,0.232326761985187,North-Eastern Region
Arunachal Pradesh,2020,3,Vivo,46799,0.22712889354804203,North-Eastern Region
Arunachal Pradesh,2020,3,Samsung,40403,0.196087281480834,North-Eastern Region
Arunachal Pradesh,2020,3,Oppo,32287,0.15669801888898502,North-Eastern Region
Arunachal Pradesh,2020,3,Realme,13982,0.067858633509022,North-Eastern Region
Arunachal Pradesh,2020,3,Apple,3738,0.018141580035526,North-Eastern Region
Arunachal Pradesh,2020,3,Gionee,2514,0.012201158964503,North-Eastern Region
Arunachal Pradesh,2020,3,Huawei,2276,0.011046077089581,North-Eastern Region
Arunachal Pradesh,2020,3,Motorola,1997,0.009692010521922001,North-Eastern Region
Arunachal Pradesh,2020,3,OnePlus,1965,0.009536705395882,North-Eastern Region
Arunachal Pradesh,2020,3,Others,12215,0.059282878580511005,North-Eastern Region
Arunachal Pradesh,2020,4,Vivo,53198,0.23000363177282301,North-Eastern Region
Arunachal Pradesh,2020,4,Xiaomi,53097,0.22956695432613303,North-Eastern Region
Arunachal Pradesh,2020,4,Samsung,45317,0.195929820313716,North-Eastern Region
Arunachal Pradesh,2020,4,Oppo,36466,0.15766217595074603,North-Eastern Region
Arunachal Pradesh,2020,4,Realme,16419,0.070988188091243,North-Eastern Region
Arunachal Pradesh,2020,4,Apple,4188,0.0181069816509,North-Eastern Region
Arunachal Pradesh,2020,4,Gionee,2611,0.011288760527817,North-Eastern Region
Arunachal Pradesh,2020,4,Huawei,2424,0.010480258720578001,North-Eastern Region
Arunachal Pradesh,2020,4,Motorola,2149,0.009291285474638,North-Eastern Region
Arunachal Pradesh,2020,4,OnePlus,2141,0.009256697162028,North-Eastern Region
Arunachal Pradesh,2020,4,Others,13282,0.057425246009373,North-Eastern Region
Arunachal Pradesh,2021,1,Vivo,58748,0.233832192326062,North-Eastern Region
Arunachal Pradesh,2021,1,Xiaomi,57405,0.228486705938544,North-Eastern Region
Arunachal Pradesh,2021,1,Samsung,48405,0.19266438465212501,North-Eastern Region
Arunachal Pradesh,2021,1,Oppo,39602,0.15762617417608601,North-Eastern Region
Arunachal Pradesh,2021,1,Realme,18658,0.07426365228466801,North-Eastern Region
Arunachal Pradesh,2021,1,Apple,4560,0.018149976118452,North-Eastern Region
Arunachal Pradesh,2021,1,Gionee,2611,0.010392453430982001,North-Eastern Region
Arunachal Pradesh,2021,1,Huawei,2526,0.010054131507721002,North-Eastern Region
Arunachal Pradesh,2021,1,OnePlus,2342,0.00932176405031,North-Eastern Region
Arunachal Pradesh,2021,1,Motorola,2224,0.008852093615666001,North-Eastern Region
Arunachal Pradesh,2021,1,Others,14159,0.05635647189937901,North-Eastern Region
Arunachal Pradesh,2021,2,Vivo,63439,0.23446254601363,North-Eastern Region
Arunachal Pradesh,2021,2,Xiaomi,61629,0.22777301420693902,North-Eastern Region
Arunachal Pradesh,2021,2,Samsung,51110,0.18889611637567802,North-Eastern Region
Arunachal Pradesh,2021,2,Oppo,42407,0.156730925594666,North-Eastern Region
Arunachal Pradesh,2021,2,Realme,22481,0.083086941738243,North-Eastern Region
Arunachal Pradesh,2021,2,Apple,5062,0.018708513815176003,North-Eastern Region
Arunachal Pradesh,2021,2,OnePlus,2622,0.009690581434886,North-Eastern Region
Arunachal Pradesh,2021,2,Gionee,2510,0.009276643555135002,North-Eastern Region
Arunachal Pradesh,2021,2,Huawei,2408,0.008899664414647,North-Eastern Region
Arunachal Pradesh,2021,2,Motorola,2229,0.008238102981831,North-Eastern Region
Arunachal Pradesh,2021,2,Others,14675,0.054236949869166,North-Eastern Region
Arunachal Pradesh,2021,3,Vivo,69301,0.236463270243249,North-Eastern Region
Arunachal Pradesh,2021,3,Xiaomi,66832,0.22803874802523602,North-Eastern Region
Arunachal Pradesh,2021,3,Samsung,52621,0.179549122573556,North-Eastern Region
Arunachal Pradesh,2021,3,Oppo,46021,0.157029136085548,North-Eastern Region
Arunachal Pradesh,2021,3,Realme,26567,0.09064976985256201,North-Eastern Region
Arunachal Pradesh,2021,3,Apple,5574,0.019019152224872,North-Eastern Region
Arunachal Pradesh,2021,3,OnePlus,3208,0.010946078280837001,North-Eastern Region
Arunachal Pradesh,2021,3,Gionee,2629,0.008970461284389001,North-Eastern Region
Arunachal Pradesh,2021,3,Huawei,2593,0.008847624994455001,North-Eastern Region
Arunachal Pradesh,2021,3,Motorola,2253,0.007687504478406001,North-Eastern Region
Arunachal Pradesh,2021,3,Others,15474,0.052799131956884,North-Eastern Region
Arunachal Pradesh,2021,4,Vivo,74157,0.23546090733590702,North-Eastern Region
Arunachal Pradesh,2021,4,Xiaomi,72002,0.22861842105263103,North-Eastern Region
Arunachal Pradesh,2021,4,Samsung,54367,0.17262433956512901,North-Eastern Region
Arunachal Pradesh,2021,4,Oppo,48973,0.155497485267222,North-Eastern Region
Arunachal Pradesh,2021,4,Realme,31777,0.100897302377565,North-Eastern Region
Arunachal Pradesh,2021,4,Apple,6342,0.020136913229018002,North-Eastern Region
Arunachal Pradesh,2021,4,OnePlus,3900,0.012383153830522001,North-Eastern Region
Arunachal Pradesh,2021,4,Gionee,2500,0.007937919122129001,North-Eastern Region
Arunachal Pradesh,2021,4,Huawei,2496,0.007925218451534,North-Eastern Region
Arunachal Pradesh,2021,4,Motorola,2316,0.00735368827474,North-Eastern Region
Arunachal Pradesh,2021,4,Others,16114,0.051164651493598,North-Eastern Region
Arunachal Pradesh,2022,1,Vivo,78763,0.23487575259662602,North-Eastern Region
Arunachal Pradesh,2022,1,Xiaomi,75927,0.22641863904884302,North-Eastern Region
Arunachal Pradesh,2022,1,Samsung,56027,0.167075705480126,North-Eastern Region
Arunachal Pradesh,2022,1,Oppo,52153,0.15552321680448702,North-Eastern Region
Arunachal Pradesh,2022,1,Realme,36430,0.10863633517127401,North-Eastern Region
Arunachal Pradesh,2022,1,Apple,7110,0.021202425008722003,North-Eastern Region
Arunachal Pradesh,2022,1,OnePlus,4423,0.013189637948464,North-Eastern Region
Arunachal Pradesh,2022,1,Huawei,2515,0.007499873262579001,North-Eastern Region
Arunachal Pradesh,2022,1,Gionee,2482,0.007401465382791001,North-Eastern Region
Arunachal Pradesh,2022,1,Infinix,2358,0.0070316903193480005,North-Eastern Region
Arunachal Pradesh,2022,1,Others,17151,0.051145258976736004,North-Eastern Region
Assam,2018,1,Xiaomi,101793,0.264234743807059,North-Eastern Region
Assam,2018,1,Samsung,61603,0.159909354501255,North-Eastern Region
Assam,2018,1,Vivo,50781,0.13181755646524002,North-Eastern Region
Assam,2018,1,Oppo,40778,0.105851722446182,North-Eastern Region
Assam,2018,1,Realme,26387,0.068495497576816,North-Eastern Region
Assam,2018,1,Lenovo,9294,0.024125408514758,North-Eastern Region
Assam,2018,1,Gionee,9094,0.023606247582656,North-Eastern Region
Assam,2018,1,Motorola,8922,0.023159769181049002,North-Eastern Region
Assam,2018,1,Apple,8319,0.021594498970763,North-Eastern Region
Assam,2018,1,Asus,7905,0.020519835841313002,North-Eastern Region
Assam,2018,1,Others,60361,0.156685365112904,North-Eastern Region
Assam,2018,2,Xiaomi,152839,0.267647439961053,North-Eastern Region
Assam,2018,2,Samsung,89734,0.157139705032519,North-Eastern Region
Assam,2018,2,Vivo,80455,0.14089057624079301,North-Eastern Region
Assam,2018,2,Oppo,62688,0.109777496033594,North-Eastern Region
Assam,2018,2,Realme,38933,0.068178395435744,North-Eastern Region
Assam,2018,2,Lenovo,13092,0.022926349190783003,North-Eastern Region
Assam,2018,2,Motorola,12862,0.022523579536499003,North-Eastern Region
Assam,2018,2,Gionee,12545,0.021968457882552,North-Eastern Region
