State,Year,Quarter,Pincode,Transaction_count,Transaction_amount,Region
Andhra Pradesh,2022,2,517501,9320394,17071503296.03305,Southern Region
Andhra Pradesh,2022,2,517507,7667416,14863715364.82065,Southern Region
Andhra Pradesh,2022,2,520002,7584902,19447767871.79056,Southern Region
Andhra Pradesh,2022,2,530016,6470271,11522114399.303421,Southern Region
Andhra Pradesh,2022,2,515001,6291639,12847256630.38603,Southern Region
Andhra Pradesh,2022,2,522001,6073875,16041957319.951332,Southern Region
Andhra Pradesh,2022,2,520010,5301338,10747157085.98391,Southern Region
Andhra Pradesh,2022,2,516001,4927880,12452111307.590078,Southern Region
Andhra Pradesh,2022,3,530026,10427710,24452749355.34376,Southern Region
Andhra Pradesh,2022,3,517501,9028550,16685152652.279451,Southern Region
Andhra Pradesh,2022,3,517507,7638906,14893051968.86142,Southern Region
Andhra Pradesh,2022,3,524002,6897466,17798259711.65849,Southern Region
Andhra Pradesh,2022,3,522001,6608575,14799455202.07279,Southern Region
Andhra Pradesh,2022,3,520002,6370783,17359205738.79839,Southern Region
Andhra Pradesh,2022,3,530016,6352195,11280121649.92772,Southern Region
Andhra Pradesh,2022,3,515001,6120942,12350133591.11664,Southern Region
Andhra Pradesh,2022,3,520010,5372903,10801020194.87873,Southern Region
Andhra Pradesh,2022,3,516001,5350632,13517253500.100538,Southern Region
Andhra Pradesh,2022,4,530026,10249750,23326515677.88234,Southern Region
Andhra Pradesh,2022,4,517501,9601016,17160601029.470798,Southern Region
Andhra Pradesh,2022,4,517507,8255182,15452889827.310278,Southern Region
Andhra Pradesh,2022,4,530016,6770365,11575693176.86652,Southern Region
Andhra Pradesh,2022,4,515001,6566772,12647557281.819899,Southern Region
Andhra Pradesh,2022,4,522001,6419773,13879436431.01864,Southern Region
Andhra Pradesh,2022,4,520010,5887349,11108836639.89068,Southern Region
Andhra Pradesh,2022,4,518002,5810257,12488419884.161982,Southern Region
Andhra Pradesh,2022,4,520002,5685286,14883019280.33064,Southern Region
Andhra Pradesh,2022,4,516001,5545373,13027211098.67793,Southern Region
Arunachal Pradesh,2018,1,791110,4253,8605127.65004581,North-Eastern Region
Arunachal Pradesh,2018,1,791111,4207,9841038.918801479,North-Eastern Region
Arunachal Pradesh,2018,1,791102,3286,5671981.37541513,North-Eastern Region
Arunachal Pradesh,2018,1,790116,2704,4457038.562331891,North-Eastern Region
Arunachal Pradesh,2018,1,790104,2114,4578762.301169472,North-Eastern Region
Arunachal Pradesh,2018,1,791109,2112,3137887.500695069,North-Eastern Region
Arunachal Pradesh,2018,1,792131,2097,3667031.7501450847,North-Eastern Region
Arunachal Pradesh,2018,1,791001,2041,5020173.997662732,North-Eastern Region
Arunachal Pradesh,2018,1,791113,1955,6492923.793813149,North-Eastern Region
Arunachal Pradesh,2018,1,792001,1865,2638135.148973316,North-Eastern Region
Arunachal Pradesh,2018,2,791110,7878,19894634.32236063,North-Eastern Region
Arunachal Pradesh,2018,2,791111,7239,20302894.32407169,North-Eastern Region
Arunachal Pradesh,2018,2,791102,6046,11116134.49169655,North-Eastern Region
Arunachal Pradesh,2018,2,790116,4689,11109804.76034722,North-Eastern Region
Arunachal Pradesh,2018,2,790104,4436,10757634.64118686,North-Eastern Region
Arunachal Pradesh,2018,2,792131,4342,9787595.363164986,North-Eastern Region
Arunachal Pradesh,2018,2,791113,4159,10355129.796387019,North-Eastern Region
Arunachal Pradesh,2018,2,792103,3885,10332844.69067034,North-Eastern Region
Arunachal Pradesh,2018,2,792102,3638,13733030.96667591,North-Eastern Region
Arunachal Pradesh,2018,2,791109,3486,8901023.6818946,North-Eastern Region
Arunachal Pradesh,2018,3,791110,13489,28577947.49498452,North-Eastern Region
Arunachal Pradesh,2018,3,791111,10508,33766761.060124576,North-Eastern Region
Arunachal Pradesh,2018,3,791102,9777,18868814.47447184,North-Eastern Region
Arunachal Pradesh,2018,3,791109,8636,14623073.02833725,North-Eastern Region
Arunachal Pradesh,2018,3,790116,6870,19935455.77762534,North-Eastern Region
Arunachal Pradesh,2018,3,792103,6672,16204421.80147319,North-Eastern Region
Arunachal Pradesh,2018,3,790104,6434,18213474.58274301,North-Eastern Region
Arunachal Pradesh,2018,3,792001,6307,16330131.581704902,North-Eastern Region
Arunachal Pradesh,2018,3,791113,6191,14657152.425321652,North-Eastern Region
Arunachal Pradesh,2018,3,792102,5120,16131802.07789637,North-Eastern Region
Arunachal Pradesh,2018,4,791110,18305,50770919.03443284,North-Eastern Region
Arunachal Pradesh,2018,4,791111,14891,50578761.541099675,North-Eastern Region
Arunachal Pradesh,2018,4,791102,11990,28553763.55806522,North-Eastern Region
Arunachal Pradesh,2018,4,790116,10791,42561249.91245334,North-Eastern Region
Arunachal Pradesh,2018,4,792103,8743,23841863.53010282,North-Eastern Region
Arunachal Pradesh,2018,4,790104,8727,28710303.16545995,North-Eastern Region
Arunachal Pradesh,2018,4,791113,8156,19785304.79561704,North-Eastern Region
Arunachal Pradesh,2018,4,791109,7660,17851253.026180793,North-Eastern Region
Arunachal Pradesh,2018,4,792001,7520,18988989.14145239,North-Eastern Region
Arunachal Pradesh,2018,4,792102,6597,21188725.09637889,North-Eastern Region
Arunachal Pradesh,2019,1,791110,21769,56305175.15742187,North-Eastern Region
Arunachal Pradesh,2019,1,791111,18706,57464660.98623066,North-Eastern Region
Arunachal Pradesh,2019,1,791102,14504,35128890.14052845,North-Eastern Region
Arunachal Pradesh,2019,1,790116,13724,44410163.521481894,North-Eastern Region
Arunachal Pradesh,2019,1,791109,11691,24669479.821121182,North-Eastern Region
Arunachal Pradesh,2019,1,791113,10893,28900698.04714023,North-Eastern Region
Arunachal Pradesh,2019,1,790104,10231,29899156.53443486,North-Eastern Region
Arunachal Pradesh,2019,1,792103,10190,28841570.71793741,North-Eastern Region
Arunachal Pradesh,2019,1,792001,9575,24797020.736688808,North-Eastern Region
Arunachal Pradesh,2019,1,790101,9149,26500818.3982133,North-Eastern Region
Arunachal Pradesh,2019,2,791110,28827,80501052.65730712,North-Eastern Region
Arunachal Pradesh,2019,2,791111,24040,77741634.13628484,North-Eastern Region
Arunachal Pradesh,2019,2,791102,14906,38658949.40199398,North-Eastern Region
Arunachal Pradesh,2019,2,790116,13929,48120977.08828188,North-Eastern Region
Arunachal Pradesh,2019,2,791113,12970,37636424.89982086,North-Eastern Region
Arunachal Pradesh,2019,2,790104,12562,43392107.208877556,North-Eastern Region
Arunachal Pradesh,2019,2,791109,12214,28228154.97606074,North-Eastern Region
Arunachal Pradesh,2019,2,792001,11232,29778429.81452021,North-Eastern Region
Arunachal Pradesh,2019,2,792103,11076,30442992.65475449,North-Eastern Region
Arunachal Pradesh,2019,2,790101,10926,36302058.29929494,North-Eastern Region
Arunachal Pradesh,2019,3,791110,38560,104152420.6903958,North-Eastern Region
Arunachal Pradesh,2019,3,791111,32844,92522169.403638,North-Eastern Region
Arunachal Pradesh,2019,3,791102,20744,50221808.10965951,North-Eastern Region
Arunachal Pradesh,2019,3,791113,19591,49174022.06411387,North-Eastern Region
Arunachal Pradesh,2019,3,790116,19201,53454221.51239009,North-Eastern Region
Arunachal Pradesh,2019,3,790104,18759,57742402.56554662,North-Eastern Region
Arunachal Pradesh,2019,3,792103,17253,38310432.22806125,North-Eastern Region
Arunachal Pradesh,2019,3,790101,15882,43198540.62981644,North-Eastern Region
Arunachal Pradesh,2019,3,792001,15645,35020210.505381055,North-Eastern Region
Arunachal Pradesh,2019,3,791109,14867,29287244.1911915,North-Eastern Region
Arunachal Pradesh,2019,4,791110,46210,135166318.9010012,North-Eastern Region
Arunachal Pradesh,2019,4,791111,38960,109780309.4691897,North-Eastern Region
Arunachal Pradesh,2019,4,791113,25720,67044021.64216873,North-Eastern Region
Arunachal Pradesh,2019,4,791102,25493,64172690.788512394,North-Eastern Region
Arunachal Pradesh,2019,4,790104,23418,71137191.35286346,North-Eastern Region
Arunachal Pradesh,2019,4,792103,22297,45950095.40587128,North-Eastern Region
Arunachal Pradesh,2019,4,790101,22263,69716144.70739502,North-Eastern Region
Arunachal Pradesh,2019,4,790116,21777,62382535.12190032,North-Eastern Region
Arunachal Pradesh,2019,4,792001,18262,41638209.32032033,North-Eastern Region
Arunachal Pradesh,2019,4,791109,17833,33159442.66344303,North-Eastern Region
Arunachal Pradesh,2020,1,791110,53858,134164730.8958313,North-Eastern Region
Arunachal Pradesh,2020,1,791111,44651,118592432.5075588,North-Eastern Region
Arunachal Pradesh,2020,1,791113,40087,114373417.7314565,North-Eastern Region
Arunachal Pradesh,2020,1,791102,30846,73201195.2353644,North-Eastern Region
Arunachal Pradesh,2020,1,792103,27462,65003236.30233189,North-Eastern Region
Arunachal Pradesh,2020,1,790116,25027,68279455.36544603,North-Eastern Region
Arunachal Pradesh,2020,1,790104,24414,66277727.27349471,North-Eastern Region
Arunachal Pradesh,2020,1,792001,23370,55255805.310594164,North-Eastern Region
Arunachal Pradesh,2020,1,791001,22588,54519489.86110417,North-Eastern Region
Arunachal Pradesh,2020,1,791109,22374,43679801.42383069,North-Eastern Region
Arunachal Pradesh,2020,2,791110,66660,161486745.4377487,North-Eastern Region
Arunachal Pradesh,2020,2,791111,58840,143307742.43547842,North-Eastern Region
Arunachal Pradesh,2020,2,791102,50996,97581020.8441248,North-Eastern Region
Arunachal Pradesh,2020,2,791113,49710,128006452.9422066,North-Eastern Region
Arunachal Pradesh,2020,2,792103,39797,83935770.26695053,North-Eastern Region
Arunachal Pradesh,2020,2,791001,38760,84597533.513517,North-Eastern Region
Arunachal Pradesh,2020,2,790104,34466,94485243.39779145,North-Eastern Region
Arunachal Pradesh,2020,2,792001,33392,72498626.74427575,North-Eastern Region
Arunachal Pradesh,2020,2,790116,28051,69882584.56823947,North-Eastern Region
Arunachal Pradesh,2020,2,790101,27329,80597964.5697464,North-Eastern Region
Arunachal Pradesh,2020,3,791113,85276,286434881.1365983,North-Eastern Region
Arunachal Pradesh,2020,3,791110,83578,224119989.3692662,North-Eastern Region
Arunachal Pradesh,2020,3,791111,73373,201615153.4917812,North-Eastern Region
Arunachal Pradesh,2020,3,791102,59485,147103673.0215955,North-Eastern Region
Arunachal Pradesh,2020,3,792103,43165,97856482.6301575,North-Eastern Region
Arunachal Pradesh,2020,3,790104,42704,140524891.7390578,North-Eastern Region
Arunachal Pradesh,2020,3,792001,40143,98429547.73142855,North-Eastern Region
Arunachal Pradesh,2020,3,791001,39931,105026195.69865741,North-Eastern Region
Arunachal Pradesh,2020,3,790116,34849,106829704.02580261,North-Eastern Region
Arunachal Pradesh,2020,3,790101,31126,106324283.7993261,North-Eastern Region
Arunachal Pradesh,2020,4,791110,115682,355243299.6070615,North-Eastern Region
Arunachal Pradesh,2020,4,791113,100879,340893583.54881966,North-Eastern Region
Arunachal Pradesh,2020,4,791111,96702,282834295.4196955,North-Eastern Region
Arunachal Pradesh,2020,4,791102,74774,202391786.32094023,North-Eastern Region
Arunachal Pradesh,2020,4,792103,53234,132562026.2394166,North-Eastern Region
Arunachal Pradesh,2020,4,791001,51950,144602123.97611108,North-Eastern Region
Arunachal Pradesh,2020,4,792001,51529,123814287.8204747,North-Eastern Region
Arunachal Pradesh,2020,4,790104,51050,182176489.6440037,North-Eastern Region
Arunachal Pradesh,2020,4,790116,40492,120719478.22915709,North-Eastern Region
Arunachal Pradesh,2020,4,790101,36197,118862457.89584999,North-Eastern Region
Arunachal Pradesh,2021,1,791113,127025,394958954.74942803,North-Eastern Region
Arunachal Pradesh,2021,1,791110,119184,404502103.3179444,North-Eastern Region
Arunachal Pradesh,2021,1,791111,89356,307014656.8532768,North-Eastern Region
Arunachal Pradesh,2021,1,791102,68000,211432038.6725464,North-Eastern Region
Arunachal Pradesh,2021,1,792103,53040,141156670.3255854,North-Eastern Region
Arunachal Pradesh,2021,1,791001,50407,164065117.884608,North-Eastern Region
Arunachal Pradesh,2021,1,792001,48954,130623865.6126522,North-Eastern Region
Arunachal Pradesh,2021,1,790104,39581,151312863.2105343,North-Eastern Region
Arunachal Pradesh,2021,1,791109,39332,128400296.63511801,North-Eastern Region
Arunachal Pradesh,2021,1,790116,38205,115157748.7855636,North-Eastern Region
Arunachal Pradesh,2021,2,791113,170268,432196673.51933485,North-Eastern Region
Arunachal Pradesh,2021,2,791110,160245,449983951.20836097,North-Eastern Region
Arunachal Pradesh,2021,2,791111,122368,333974912.1268044,North-Eastern Region
Arunachal Pradesh,2021,2,791102,87524,235678147.9304313,North-Eastern Region
Arunachal Pradesh,2021,2,792103,76949,179343401.6247011,North-Eastern Region
Arunachal Pradesh,2021,2,791001,68927,214550532.05776542,North-Eastern Region
Arunachal Pradesh,2021,2,792001,64602,146046509.47044832,North-Eastern Region
Arunachal Pradesh,2021,2,790104,52742,184653080.73919383,North-Eastern Region
Arunachal Pradesh,2021,2,790116,52323,145624699.2825492,North-Eastern Region
Arunachal Pradesh,2021,2,790101,48726,157622337.2318594,North-Eastern Region
Arunachal Pradesh,2021,3,791113,225427,582965112.523323,North-Eastern Region
Arunachal Pradesh,2021,3,791110,207417,603165812.3057537,North-Eastern Region
Arunachal Pradesh,2021,3,791111,153845,442067361.4216866,North-Eastern Region
Arunachal Pradesh,2021,3,791102,105715,296166087.7681337,North-Eastern Region
Arunachal Pradesh,2021,3,792103,88032,194244543.03871343,North-Eastern Region
Arunachal Pradesh,2021,3,792001,80894,180486995.14643842,North-Eastern Region
Arunachal Pradesh,2021,3,791001,77128,259793926.0333313,North-Eastern Region
Arunachal Pradesh,2021,3,790116,66461,197947119.60324332,North-Eastern Region
Arunachal Pradesh,2021,3,790104,65008,261069265.84552902,North-Eastern Region
Arunachal Pradesh,2021,3,790101,61516,220804392.1130212,North-Eastern Region
Arunachal Pradesh,2021,4,791113,279958,685093585.2469286,North-Eastern Region
Arunachal Pradesh,2021,4,791110,258928,718387355.2085327,North-Eastern Region
Arunachal Pradesh,2021,4,791111,206496,557846901.7603153,North-Eastern Region
Arunachal Pradesh,2021,4,791102,134017,368703032.4136714,North-Eastern Region
Arunachal Pradesh,2021,4,792103,115871,238038756.749385,North-Eastern Region
Arunachal Pradesh,2021,4,792001,101771,220359430.8070194,North-Eastern Region
Arunachal Pradesh,2021,4,791001,93449,317887115.4382621,North-Eastern Region
Arunachal Pradesh,2021,4,791109,84621,218599005.0341085,North-Eastern Region
Arunachal Pradesh,2021,4,790116,81804,235869670.0305156,North-Eastern Region
Arunachal Pradesh,2021,4,790101,77658,269438817.2199306,North-Eastern Region
Arunachal Pradesh,2022,1,791113,336780,819363323.7219163,North-Eastern Region
Arunachal Pradesh,2022,1,791110,332485,853173424.1985552,North-Eastern Region
Arunachal Pradesh,2022,1,791111,262617,658150204.3789486,North-Eastern Region
Arunachal Pradesh,2022,1,791102,159945,417052440.2856392,North-Eastern Region
Arunachal Pradesh,2022,1,792103,129210,277477788.7356235,North-Eastern Region
Arunachal Pradesh,2022,1,792001,121068,265189556.2614548,North-Eastern Region
Arunachal Pradesh,2022,1,791109,111918,254266306.42573792,North-Eastern Region
Arunachal Pradesh,2022,1,791001,105769,364396148.42487186,North-Eastern Region
Arunachal Pradesh,2022,1,792110,84017,238200426.22220412,North-Eastern Region
Arunachal Pradesh,2022,1,790116,82546,221708919.6094654,North-Eastern Region
Arunachal Pradesh,2022,2,791110,449672,1063144517.2715561,North-Eastern Region
Arunachal Pradesh,2022,2,791111,365813,825171645.8623394,North-Eastern Region
Arunachal Pradesh,2022,2,791113,293972,636386755.5775489,North-Eastern Region
Arunachal Pradesh,2022,2,791102,202400,506976441.1309328,North-Eastern Region
Arunachal Pradesh,2022,2,792103,171123,328590056.98242927,North-Eastern Region
Arunachal Pradesh,2022,2,792001,168260,347653259.9477259,North-Eastern Region
Arunachal Pradesh,2022,2,791109,160963,328923537.8110345,North-Eastern Region
Arunachal Pradesh,2022,2,791001,138781,429415327.48518467,North-Eastern Region
Arunachal Pradesh,2022,2,792110,104904,274482044.040218,North-Eastern Region
Arunachal Pradesh,2022,2,790116,104888,264639160.7241699,North-Eastern Region
