State,Year,Quarter,District,Transaction_count,Transaction_amount,Latitude,Longitude,Region
Andhra Pradesh,2021,4,Kurnool,31782248,73968947669.64754,15.8344103,78.0499956,Southern Region
Andhra Pradesh,2021,4,Chittoor,51119640,103985734663.7351,13.0108668,79.2249071,Southern Region
Andhra Pradesh,2021,4,Guntur,50919286,115553993673.1733,13.0108668,79.2249071,Southern Region
Andhra Pradesh,2021,4,Krishna,55489829,125015323207.8983,17.0347692,81.7819183,Southern Region
Andhra Pradesh,2022,1,East Godavari,54738830,121067103712.79561,17.233496,81.7225986,Southern Region
Andhra Pradesh,2022,1,Srikakulam,20990782,46898912115.649216,17.233496,81.7225986,Southern Region
Andhra Pradesh,2022,1,Spsr Nellore,47645702,104895571602.1398,14.71875825,79.65961022770595,Southern Region
Andhra Pradesh,2022,1,Vizianagaram,19278262,41994853361.58878,18.110744,83.386585,Southern Region
Andhra Pradesh,2022,1,Visakhapatnam,88233362,170120350591.26,18.110744,83.386585,Southern Region
Andhra Pradesh,2022,1,Prakasam,31340975,79494373254.71565,15.2282086,79.87449940066091,Southern Region
Andhra Pradesh,2022,1,Anantapur,40613148,90197023268.43825,15.2282086,79.87449940066091,Southern Region
Andhra Pradesh,2022,1,Ysr,29783739,78421693518.90942,17.0771387,81.6653938,Southern Region
Andhra Pradesh,2022,1,West Godavari,37271259,92397939903.60939,16.9550574,81.4530037,Southern Region
Andhra Pradesh,2022,1,Kurnool,35093633,81568420500.54749,15.8344103,78.0499956,Southern Region
Andhra Pradesh,2022,1,Chittoor,58561024,117900595508.634,13.0108668,79.2249071,Southern Region
Andhra Pradesh,2022,1,Guntur,57226996,129673727687.0894,13.0108668,79.2249071,Southern Region
Andhra Pradesh,2022,1,Krishna,61826199,139690081529.49042,17.0347692,81.7819183,Southern Region
Andhra Pradesh,2022,2,East Godavari,62072845,135531452997.63911,17.233496,81.7225986,Southern Region
Andhra Pradesh,2022,2,Srikakulam,23727353,53754764122.43269,17.233496,81.7225986,Southern Region
Andhra Pradesh,2022,2,Spsr Nellore,54838708,121941082043.49481,14.71875825,79.65961022770595,Southern Region
Andhra Pradesh,2022,2,Vizianagaram,21766135,47294745020.495636,18.110744,83.386585,Southern Region
Andhra Pradesh,2022,2,Visakhapatnam,101387402,193242841582.14282,18.110744,83.386585,Southern Region
Andhra Pradesh,2022,2,Prakasam,36163507,90435082545.97766,15.2282086,79.87449940066091,Southern Region
Andhra Pradesh,2022,2,Anantapur,46099366,102138758015.7691,15.2282086,79.87449940066091,Southern Region
Andhra Pradesh,2022,2,Ysr,33154559,87601310069.59737,17.0771387,81.6653938,Southern Region
Andhra Pradesh,2022,2,West Godavari,44409239,107973244960.42819,16.9550574,81.4530037,Southern Region
Andhra Pradesh,2022,2,Kurnool,40165692,92409350855.50198,15.8344103,78.0499956,Southern Region
Andhra Pradesh,2022,2,Chittoor,67507661,136435445124.75612,13.0108668,79.2249071,Southern Region
Andhra Pradesh,2022,2,Guntur,66315749,147098141568.7623,13.0108668,79.2249071,Southern Region
Andhra Pradesh,2022,2,Krishna,73525814,163997729295.9313,17.0347692,81.7819183,Southern Region
Andhra Pradesh,2022,3,East Godavari,61467134,129677722169.7482,17.233496,81.7225986,Southern Region
Andhra Pradesh,2022,3,Srikakulam,22126541,46899962921.785614,17.233496,81.7225986,Southern Region
Andhra Pradesh,2022,3,Spsr Nellore,42116582,95099325968.25972,14.71875825,79.65961022770595,Southern Region
Andhra Pradesh,2022,3,Vizianagaram,20440645,42513313394.84207,18.110744,83.386585,Southern Region
Andhra Pradesh,2022,3,Visakhapatnam,97434546,181124419863.6144,18.110744,83.386585,Southern Region
Andhra Pradesh,2022,3,Prakasam,35376080,87475230073.46388,15.2282086,79.87449940066091,Southern Region
Andhra Pradesh,2022,3,Anantapur,45165363,97735649608.10074,15.2282086,79.87449940066091,Southern Region
Andhra Pradesh,2022,3,Ysr,33119038,86016932181.12372,17.0771387,81.6653938,Southern Region
Andhra Pradesh,2022,3,West Godavari,43635951,101706854744.31871,16.9550574,81.4530037,Southern Region
Andhra Pradesh,2022,3,Kurnool,39557913,88415335176.31995,15.8344103,78.0499956,Southern Region
Andhra Pradesh,2022,3,Chittoor,65751781,133053581631.6395,13.0108668,79.2249071,Southern Region
Andhra Pradesh,2022,3,Guntur,65612317,141588522953.2377,13.0108668,79.2249071,Southern Region
Andhra Pradesh,2022,3,Krishna,71051144,153770559025.69122,17.0347692,81.7819183,Southern Region
Andhra Pradesh,2022,4,East Godavari,68016055,136531110139.8625,17.233496,81.7225986,Southern Region
Andhra Pradesh,2022,4,Srikakulam,23693779,47726411107.886284,17.233496,81.7225986,Southern Region
Andhra Pradesh,2022,4,Spsr Nellore,42582064,92085916180.6851,14.71875825,79.65961022770595,Southern Region
Andhra Pradesh,2022,4,Vizianagaram,22205190,44467386404.34759,18.110744,83.386585,Southern Region
Andhra Pradesh,2022,4,Visakhapatnam,103790055,185306149744.73102,18.110744,83.386585,Southern Region
Andhra Pradesh,2022,4,Prakasam,37211077,88105031866.36835,15.2282086,79.87449940066091,Southern Region
Andhra Pradesh,2022,4,Anantapur,48299601,101533878537.2343,15.2282086,79.87449940066091,Southern Region
Andhra Pradesh,2022,4,Ysr,35201596,87360426792.81667,17.0771387,81.6653938,Southern Region
Andhra Pradesh,2022,4,West Godavari,47919930,105335724990.5932,16.9550574,81.4530037,Southern Region
Andhra Pradesh,2022,4,Kurnool,43524766,94667441029.08345,15.8344103,78.0499956,Southern Region
Andhra Pradesh,2022,4,Chittoor,70322534,136840859888.1815,13.0108668,79.2249071,Southern Region
Andhra Pradesh,2022,4,Guntur,70723763,146938735166.5236,13.0108668,79.2249071,Southern Region
Andhra Pradesh,2022,4,Krishna,76526667,157826011193.3544,17.0347692,81.7819183,Southern Region
Arunachal Pradesh,2018,1,Lower Dibang Valley,1356,1076236.814073793,17.0347692,81.7819183,North-Eastern Region
Arunachal Pradesh,2018,1,Lower Subansiri,1477,3650727.893614269,27.8,93.6,North-Eastern Region
Arunachal Pradesh,2018,1,Longding,2321,4361531.578447229,27.8,93.6,North-Eastern Region
Arunachal Pradesh,2018,1,West Siang,1887,4796675.565399804,28.4,94.55,North-Eastern Region
Arunachal Pradesh,2018,1,Kamle,14,7971.330494807651,28.4,94.55,North-Eastern Region
Arunachal Pradesh,2018,1,Upper Siang,126,186610.66988095018,28.6416983,95.0252232,North-Eastern Region
Arunachal Pradesh,2018,1,Tirap,945,1064265.0002443574,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2018,1,Papum Pare,14224,32555848.46233147,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2018,1,Kurung Kumey,84,99416.58027150274,27.98636765,93.15783468644102,North-Eastern Region
Arunachal Pradesh,2018,1,Siang,252,339471.80434222345,28.477492,94.81655728795752,North-Eastern Region
Arunachal Pradesh,2018,1,Lower Siang,1292,2337960.7148240386,28.477492,94.81655728795752,North-Eastern Region
Arunachal Pradesh,2018,1,Kra Daadi,207,495375.1454853307,27.9366293,92.6658618,North-Eastern Region
Arunachal Pradesh,2018,1,Changlang,3195,5380749.415278763,27.272007,96.06552596101916,North-Eastern Region
Arunachal Pradesh,2018,1,Pakke Kessang,9,9131.404205737199,27.1061731,92.9311395,North-Eastern Region
Arunachal Pradesh,2018,1,Dibang Valley,2,169.88856537681642,28.8291044,95.95540957636018,North-Eastern Region
Arunachal Pradesh,2018,1,West Kameng,5787,9540632.547015157,27.33862695,92.43336623881612,North-Eastern Region
Arunachal Pradesh,2018,1,East Siang,3286,5533620.186295529,28.3,95.15,North-Eastern Region
Arunachal Pradesh,2018,1,Upper Subansiri,735,1358367.5018580484,28.3,94.0,North-Eastern Region
Arunachal Pradesh,2018,1,East Kameng,529,473824.76595106337,27.55778095,92.96738426595108,North-Eastern Region
Arunachal Pradesh,2018,1,Lohit,3747,11496949.54576835,28.0060625,96.2431946,North-Eastern Region
Arunachal Pradesh,2018,1,Lepa Rada,288,403149.46702687367,28.0060625,96.2431946,North-Eastern Region
Arunachal Pradesh,2018,1,Tawang,2334,5055665.022950603,27.6741942,91.93620587613825,North-Eastern Region
Arunachal Pradesh,2018,1,Namsai,1400,2162984.705083958,27.6741942,91.93620587613825,North-Eastern Region
Arunachal Pradesh,2018,2,Lower Dibang Valley,1827,2561237.506207262,17.0347692,81.7819183,North-Eastern Region
Arunachal Pradesh,2018,2,Lower Subansiri,1666,4113742.04406352,27.8,93.6,North-Eastern Region
Arunachal Pradesh,2018,2,Longding,4634,10271170.16552131,27.8,93.6,North-Eastern Region
Arunachal Pradesh,2018,2,West Siang,2579,7610989.567485569,28.4,94.55,North-Eastern Region
Arunachal Pradesh,2018,2,Kamle,12,23654.058373191845,28.4,94.55,North-Eastern Region
Arunachal Pradesh,2018,2,Upper Siang,240,494895.09277159756,28.6416983,95.0252232,North-Eastern Region
Arunachal Pradesh,2018,2,Tirap,1903,3126393.7649546335,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2018,2,Papum Pare,25363,66520931.20355792,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2018,2,Kurung Kumey,83,123737.2220411206,27.98636765,93.15783468644102,North-Eastern Region
Arunachal Pradesh,2018,2,Anjaw,7,7871.020814692305,28.1114301,96.82699963398372,North-Eastern Region
Arunachal Pradesh,2018,2,Siang,336,740232.6309634304,28.477492,94.81655728795752,North-Eastern Region
Arunachal Pradesh,2018,2,Lower Siang,2292,2179451.657976534,28.477492,94.81655728795752,North-Eastern Region
Arunachal Pradesh,2018,2,Kra Daadi,247,987135.9959717204,27.9366293,92.6658618,North-Eastern Region
Arunachal Pradesh,2018,2,Changlang,6066,13294258.50337311,27.272007,96.06552596101916,North-Eastern Region
Arunachal Pradesh,2018,2,Pakke Kessang,48,58359.57138935899,27.1061731,92.9311395,North-Eastern Region
Arunachal Pradesh,2018,2,Dibang Valley,68,65769.2036735354,28.8291044,95.95540957636018,North-Eastern Region
Arunachal Pradesh,2018,2,West Kameng,10466,25521321.34140157,27.33862695,92.43336623881612,North-Eastern Region
Arunachal Pradesh,2018,2,East Siang,6363,15285584.202916931,28.3,95.15,North-Eastern Region
Arunachal Pradesh,2018,2,Upper Subansiri,1285,2911910.3689207276,28.3,94.0,North-Eastern Region
Arunachal Pradesh,2018,2,East Kameng,522,1825297.4617279815,27.55778095,92.96738426595108,North-Eastern Region
Arunachal Pradesh,2018,2,Lohit,6962,20520618.88189011,28.0060625,96.2431946,North-Eastern Region
Arunachal Pradesh,2018,2,Lepa Rada,511,731444.7370576829,28.0060625,96.2431946,North-Eastern Region
Arunachal Pradesh,2018,2,Tawang,5447,13722374.81135791,27.6741942,91.93620587613825,North-Eastern Region
Arunachal Pradesh,2018,2,Namsai,3230,6271811.327635023,27.6741942,91.93620587613825,North-Eastern Region
Arunachal Pradesh,2018,3,Lower Dibang Valley,2824,6074558.207066888,17.0347692,81.7819183,North-Eastern Region
Arunachal Pradesh,2018,3,Lower Subansiri,2346,5154231.737357968,27.8,93.6,North-Eastern Region
Arunachal Pradesh,2018,3,Longding,5288,18327334.05075552,27.8,93.6,North-Eastern Region
Arunachal Pradesh,2018,3,West Siang,3337,12966152.79251931,28.4,94.55,North-Eastern Region
Arunachal Pradesh,2018,3,Kamle,93,30504.94301319112,28.4,94.55,North-Eastern Region
Arunachal Pradesh,2018,3,Upper Siang,250,743956.1055720671,28.6416983,95.0252232,North-Eastern Region
Arunachal Pradesh,2018,3,Tirap,3322,7479257.007852319,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2018,3,Papum Pare,43282,101080479.2917223,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2018,3,Kurung Kumey,255,303027.4066451341,27.98636765,93.15783468644102,North-Eastern Region
Arunachal Pradesh,2018,3,Anjaw,13,95403.67678261214,28.1114301,96.82699963398372,North-Eastern Region
Arunachal Pradesh,2018,3,Siang,615,2141734.499956036,28.477492,94.81655728795752,North-Eastern Region
Arunachal Pradesh,2018,3,Lower Siang,2625,3045590.882295873,28.477492,94.81655728795752,North-Eastern Region
Arunachal Pradesh,2018,3,Kra Daadi,436,1606758.4080739785,27.9366293,92.6658618,North-Eastern Region
Arunachal Pradesh,2018,3,Changlang,10162,20494174.9497154,27.272007,96.06552596101916,North-Eastern Region
Arunachal Pradesh,2018,3,Pakke Kessang,165,305164.81707575504,27.1061731,92.9311395,North-Eastern Region
Arunachal Pradesh,2018,3,Dibang Valley,29,196466.66696677107,28.8291044,95.95540957636018,North-Eastern Region
Arunachal Pradesh,2018,3,West Kameng,17026,48528147.45054105,27.33862695,92.43336623881612,North-Eastern Region
Arunachal Pradesh,2018,3,East Siang,10539,24885270.773230053,28.3,95.15,North-Eastern Region
Arunachal Pradesh,2018,3,Upper Subansiri,1601,4223297.613673143,28.3,94.0,North-Eastern Region
Arunachal Pradesh,2018,3,East Kameng,1029,3132863.590645522,27.55778095,92.96738426595108,North-Eastern Region
Arunachal Pradesh,2018,3,Lohit,11595,32702331.664437763,28.0060625,96.2431946,North-Eastern Region
Arunachal Pradesh,2018,3,Lepa Rada,523,1777602.4370017413,28.0060625,96.2431946,North-Eastern Region
Arunachal Pradesh,2018,3,Tawang,8715,25733824.99410926,27.6741942,91.93620587613825,North-Eastern Region
Arunachal Pradesh,2018,3,Namsai,5076,10698272.7743813,27.6741942,91.93620587613825,North-Eastern Region
Arunachal Pradesh,2018,4,Lower Dibang Valley,4227,10951332.39393786,17.0347692,81.7819183,North-Eastern Region
Arunachal Pradesh,2018,4,Lower Subansiri,3735,8884930.591487257,27.8,93.6,North-Eastern Region
Arunachal Pradesh,2018,4,Longding,6581,22545311.85089966,27.8,93.6,North-Eastern Region
Arunachal Pradesh,2018,4,West Siang,3813,14013986.24482587,28.4,94.55,North-Eastern Region
Arunachal Pradesh,2018,4,Kamle,247,361497.05682825705,28.4,94.55,North-Eastern Region
Arunachal Pradesh,2018,4,Upper Siang,1041,2157332.9473089008,28.6416983,95.0252232,North-Eastern Region
Arunachal Pradesh,2018,4,Tirap,5725,10811742.67058608,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2018,4,Papum Pare,55224,154875448.2077814,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2018,4,Kurung Kumey,444,759686.7195777439,27.98636765,93.15783468644102,North-Eastern Region
Arunachal Pradesh,2018,4,Anjaw,273,495578.19942643447,28.1114301,96.82699963398372,North-Eastern Region
Arunachal Pradesh,2018,4,Siang,822,2176630.237443937,28.477492,94.81655728795752,North-Eastern Region
Arunachal Pradesh,2018,4,Lower Siang,2883,4533291.201383284,28.477492,94.81655728795752,North-Eastern Region
Arunachal Pradesh,2018,4,Kra Daadi,750,3254327.442489025,27.9366293,92.6658618,North-Eastern Region
Arunachal Pradesh,2018,4,Changlang,13950,32343047.413952347,27.272007,96.06552596101916,North-Eastern Region
Arunachal Pradesh,2018,4,Pakke Kessang,297,462143.5189972004,27.1061731,92.9311395,North-Eastern Region
Arunachal Pradesh,2018,4,Dibang Valley,40,97205.28808666342,28.8291044,95.95540957636018,North-Eastern Region
Arunachal Pradesh,2018,4,West Kameng,25439,89194886.84322134,27.33862695,92.43336623881612,North-Eastern Region
Arunachal Pradesh,2018,4,Shi Yomi,61,42483.80153055695,28.1114301,96.82699963398372,North-Eastern Region
Arunachal Pradesh,2018,4,East Siang,12893,34272134.34491677,28.3,95.15,North-Eastern Region
Arunachal Pradesh,2018,4,Upper Subansiri,2686,8771042.079749444,28.3,94.0,North-Eastern Region
Arunachal Pradesh,2018,4,East Kameng,1750,5936855.710462087,27.55778095,92.96738426595108,North-Eastern Region
Arunachal Pradesh,2018,4,Lohit,14268,40510521.94979761,28.0060625,96.2431946,North-Eastern Region
Arunachal Pradesh,2018,4,Lepa Rada,932,3023578.1893019043,28.0060625,96.2431946,North-Eastern Region
Arunachal Pradesh,2018,4,Tawang,11104,35921510.894032694,27.6741942,91.93620587613825,North-Eastern Region
Arunachal Pradesh,2018,4,Namsai,7244,17643523.29373534,27.6741942,91.93620587613825,North-Eastern Region
Arunachal Pradesh,2019,1,Lower Dibang Valley,6314,13738776.181438861,17.0347692,81.7819183,North-Eastern Region
Arunachal Pradesh,2019,1,Lower Subansiri,4994,12615032.12289183,27.8,93.6,North-Eastern Region
Arunachal Pradesh,2019,1,Longding,7287,25349462.055245362,27.8,93.6,North-Eastern Region
Arunachal Pradesh,2019,1,West Siang,5921,19426751.30123389,28.4,94.55,North-Eastern Region
Arunachal Pradesh,2019,1,Kamle,391,725807.1059240355,28.4,94.55,North-Eastern Region
Arunachal Pradesh,2019,1,Upper Siang,1154,2756678.3077581595,28.6416983,95.0252232,North-Eastern Region
Arunachal Pradesh,2019,1,Tirap,6877,14075747.836402498,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2019,1,Papum Pare,70941,188556716.3567257,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2019,1,Kurung Kumey,740,2076644.1215012982,27.98636765,93.15783468644102,North-Eastern Region
Arunachal Pradesh,2019,1,Anjaw,2116,4643030.795590812,28.1114301,96.82699963398372,North-Eastern Region
Arunachal Pradesh,2019,1,Siang,1282,2552682.037255951,28.477492,94.81655728795752,North-Eastern Region
Arunachal Pradesh,2019,1,Lower Siang,3565,6923301.927893572,28.477492,94.81655728795752,North-Eastern Region
Arunachal Pradesh,2019,1,Kra Daadi,1070,3797175.4842446605,27.9366293,92.6658618,North-Eastern Region
Arunachal Pradesh,2019,1,Changlang,17589,40239141.669717625,27.272007,96.06552596101916,North-Eastern Region
Arunachal Pradesh,2019,1,Pakke Kessang,545,1682922.8373646357,27.1061731,92.9311395,North-Eastern Region
Arunachal Pradesh,2019,1,Dibang Valley,102,301591.38639926765,28.8291044,95.95540957636018,North-Eastern Region
Arunachal Pradesh,2019,1,West Kameng,34289,101333633.6760416,27.33862695,92.43336623881612,North-Eastern Region
Arunachal Pradesh,2019,1,Shi Yomi,19,212989.63045272,28.1114301,96.82699963398372,North-Eastern Region
Arunachal Pradesh,2019,1,East Siang,15621,39284373.054099694,28.3,95.15,North-Eastern Region
Arunachal Pradesh,2019,1,Upper Subansiri,3880,14105451.853243291,28.3,94.0,North-Eastern Region
Arunachal Pradesh,2019,1,East Kameng,2688,9107597.731491327,27.55778095,92.96738426595108,North-Eastern Region
Arunachal Pradesh,2019,1,Lohit,15896,42834776.778045304,28.0060625,96.2431946,North-Eastern Region
