State,Year,Quarter,District,Registered_users,App_opens,Latitude,Longitude,Region
Andhra Pradesh,2022,3,East Godavari,2702234,85780890,17.233496,81.7225986,Southern Region
Andhra Pradesh,2022,3,Srikakulam,1147016,46323107,17.233496,81.7225986,Southern Region
Andhra Pradesh,2022,3,Visakhapatnam,3397514,87888969,18.110744,83.386585,Southern Region
Andhra Pradesh,2022,3,Prakasam,1567520,114185009,15.2282086,79.87449940066091,Southern Region
Andhra Pradesh,2022,3,Anantapur,2030824,181038520,15.2282086,79.87449940066091,Southern Region
Andhra Pradesh,2022,3,Kurnool,1924127,143715547,15.8344103,78.0499956,Southern Region
Andhra Pradesh,2022,3,Guntur,2647100,91146114,13.0108668,79.2249071,Southern Region
Andhra Pradesh,2022,3,Krishna,2685215,86220959,17.0347692,81.7819183,Southern Region
Andhra Pradesh,2022,3,Spsr Nellore,1588875,105928407,14.71875825,79.65961022770595,Southern Region
Andhra Pradesh,2022,3,Vizianagaram,995141,46767889,18.110744,83.386585,Southern Region
Andhra Pradesh,2022,3,Ysr,1487140,107976611,17.0771387,81.6653938,Southern Region
Andhra Pradesh,2022,3,West Godavari,1805967,97509407,16.9550574,81.4530037,Southern Region
Andhra Pradesh,2022,3,Chittoor,2517657,162524274,13.0108668,79.2249071,Southern Region
Andhra Pradesh,2022,4,East Godavari,2835087,173720880,17.233496,81.7225986,Southern Region
Andhra Pradesh,2022,4,Srikakulam,1204785,72666058,17.233496,81.7225986,Southern Region
Andhra Pradesh,2022,4,Visakhapatnam,3566854,208604256,18.110744,83.386585,Southern Region
Andhra Pradesh,2022,4,Prakasam,1642503,94432083,15.2282086,79.87449940066091,Southern Region
Andhra Pradesh,2022,4,Anantapur,2128066,136685634,15.2282086,79.87449940066091,Southern Region
Andhra Pradesh,2022,4,Kurnool,2018290,105333688,15.8344103,78.0499956,Southern Region
Andhra Pradesh,2022,4,Guntur,2774365,144773169,13.0108668,79.2249071,Southern Region
Andhra Pradesh,2022,4,Krishna,2813645,156902257,17.0347692,81.7819183,Southern Region
Andhra Pradesh,2022,4,Spsr Nellore,1663684,103101986,14.71875825,79.65961022770595,Southern Region
Andhra Pradesh,2022,4,Vizianagaram,1044490,64406405,18.110744,83.386585,Southern Region
Andhra Pradesh,2022,4,Ysr,1556901,93975668,17.0771387,81.6653938,Southern Region
Andhra Pradesh,2022,4,West Godavari,1893310,129116752,16.9550574,81.4530037,Southern Region
Andhra Pradesh,2022,4,Chittoor,2636036,189655966,13.0108668,79.2249071,Southern Region
Arunachal Pradesh,2018,1,Lower Subansiri,498,0,27.8,93.6,North-Eastern Region
Arunachal Pradesh,2018,1,Tirap,557,0,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2018,1,Papum Pare,7649,0,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2018,1,Anjaw,278,0,28.1114301,96.82699963398372,North-Eastern Region
Arunachal Pradesh,2018,1,Lower Siang,270,0,28.477492,94.81655728795752,North-Eastern Region
Arunachal Pradesh,2018,1,Dibang Valley,66,0,28.8291044,95.95540957636018,North-Eastern Region
Arunachal Pradesh,2018,1,West Kameng,2202,0,27.33862695,92.43336623881612,North-Eastern Region
Arunachal Pradesh,2018,1,Shi Yomi,49,0,28.1114301,96.82699963398372,North-Eastern Region
Arunachal Pradesh,2018,1,East Kameng,222,0,27.55778095,92.96738426595108,North-Eastern Region
Arunachal Pradesh,2018,1,Lohit,1207,0,28.0060625,96.2431946,North-Eastern Region
Arunachal Pradesh,2018,1,Lepa Rada,210,0,28.0060625,96.2431946,North-Eastern Region
Arunachal Pradesh,2018,1,Lower Dibang Valley,601,0,17.0347692,81.7819183,North-Eastern Region
Arunachal Pradesh,2018,1,Longding,256,0,27.8,93.6,North-Eastern Region
Arunachal Pradesh,2018,1,West Siang,846,0,28.4,94.55,North-Eastern Region
Arunachal Pradesh,2018,1,Kamle,22,0,28.4,94.55,North-Eastern Region
Arunachal Pradesh,2018,1,Upper Siang,301,0,28.6416983,95.0252232,North-Eastern Region
Arunachal Pradesh,2018,1,Kurung Kumey,97,0,27.98636765,93.15783468644102,North-Eastern Region
Arunachal Pradesh,2018,1,Siang,192,0,28.477492,94.81655728795752,North-Eastern Region
Arunachal Pradesh,2018,1,Kra Daadi,88,0,27.9366293,92.6658618,North-Eastern Region
Arunachal Pradesh,2018,1,Changlang,1208,0,27.272007,96.06552596101916,North-Eastern Region
Arunachal Pradesh,2018,1,Pakke Kessang,39,0,27.1061731,92.9311395,North-Eastern Region
Arunachal Pradesh,2018,1,East Siang,1803,0,28.3,95.15,North-Eastern Region
Arunachal Pradesh,2018,1,Upper Subansiri,572,0,28.3,94.0,North-Eastern Region
Arunachal Pradesh,2018,1,Tawang,1525,0,27.6741942,91.93620587613825,North-Eastern Region
Arunachal Pradesh,2018,1,Namsai,737,0,27.6741942,91.93620587613825,North-Eastern Region
Arunachal Pradesh,2018,2,Lower Subansiri,724,0,27.8,93.6,North-Eastern Region
Arunachal Pradesh,2018,2,Tirap,856,0,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2018,2,Papum Pare,11418,0,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2018,2,Anjaw,410,0,28.1114301,96.82699963398372,North-Eastern Region
Arunachal Pradesh,2018,2,Lower Siang,494,0,28.477492,94.81655728795752,North-Eastern Region
Arunachal Pradesh,2018,2,Dibang Valley,112,0,28.8291044,95.95540957636018,North-Eastern Region
Arunachal Pradesh,2018,2,West Kameng,3442,0,27.33862695,92.43336623881612,North-Eastern Region
Arunachal Pradesh,2018,2,Shi Yomi,80,0,28.1114301,96.82699963398372,North-Eastern Region
Arunachal Pradesh,2018,2,East Kameng,343,0,27.55778095,92.96738426595108,North-Eastern Region
Arunachal Pradesh,2018,2,Lohit,1898,0,28.0060625,96.2431946,North-Eastern Region
Arunachal Pradesh,2018,2,Lepa Rada,318,0,28.0060625,96.2431946,North-Eastern Region
Arunachal Pradesh,2018,2,Lower Dibang Valley,893,0,17.0347692,81.7819183,North-Eastern Region
Arunachal Pradesh,2018,2,Longding,412,0,27.8,93.6,North-Eastern Region
Arunachal Pradesh,2018,2,West Siang,1224,0,28.4,94.55,North-Eastern Region
Arunachal Pradesh,2018,2,Kamle,37,0,28.4,94.55,North-Eastern Region
Arunachal Pradesh,2018,2,Upper Siang,481,0,28.6416983,95.0252232,North-Eastern Region
Arunachal Pradesh,2018,2,Kurung Kumey,153,0,27.98636765,93.15783468644102,North-Eastern Region
Arunachal Pradesh,2018,2,Siang,293,0,28.477492,94.81655728795752,North-Eastern Region
Arunachal Pradesh,2018,2,Kra Daadi,144,0,27.9366293,92.6658618,North-Eastern Region
Arunachal Pradesh,2018,2,Changlang,2014,0,27.272007,96.06552596101916,North-Eastern Region
Arunachal Pradesh,2018,2,Pakke Kessang,66,0,27.1061731,92.9311395,North-Eastern Region
Arunachal Pradesh,2018,2,East Siang,2646,0,28.3,95.15,North-Eastern Region
Arunachal Pradesh,2018,2,Upper Subansiri,883,0,28.3,94.0,North-Eastern Region
Arunachal Pradesh,2018,2,Tawang,2266,0,27.6741942,91.93620587613825,North-Eastern Region
Arunachal Pradesh,2018,2,Namsai,1276,0,27.6741942,91.93620587613825,North-Eastern Region
Arunachal Pradesh,2018,3,Lower Subansiri,1033,0,27.8,93.6,North-Eastern Region
Arunachal Pradesh,2018,3,Tirap,1226,0,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2018,3,Papum Pare,16009,0,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2018,3,Anjaw,542,0,28.1114301,96.82699963398372,North-Eastern Region
Arunachal Pradesh,2018,3,Lower Siang,717,0,28.477492,94.81655728795752,North-Eastern Region
Arunachal Pradesh,2018,3,Dibang Valley,145,0,28.8291044,95.95540957636018,North-Eastern Region
Arunachal Pradesh,2018,3,West Kameng,4765,0,27.33862695,92.43336623881612,North-Eastern Region
Arunachal Pradesh,2018,3,Shi Yomi,118,0,28.1114301,96.82699963398372,North-Eastern Region
Arunachal Pradesh,2018,3,East Kameng,521,0,27.55778095,92.96738426595108,North-Eastern Region
Arunachal Pradesh,2018,3,Lohit,2612,0,28.0060625,96.2431946,North-Eastern Region
Arunachal Pradesh,2018,3,Lepa Rada,431,0,28.0060625,96.2431946,North-Eastern Region
Arunachal Pradesh,2018,3,Lower Dibang Valley,1286,0,17.0347692,81.7819183,North-Eastern Region
Arunachal Pradesh,2018,3,Longding,644,0,27.8,93.6,North-Eastern Region
Arunachal Pradesh,2018,3,West Siang,1652,0,28.4,94.55,North-Eastern Region
Arunachal Pradesh,2018,3,Kamle,65,0,28.4,94.55,North-Eastern Region
Arunachal Pradesh,2018,3,Upper Siang,646,0,28.6416983,95.0252232,North-Eastern Region
Arunachal Pradesh,2018,3,Kurung Kumey,222,0,27.98636765,93.15783468644102,North-Eastern Region
Arunachal Pradesh,2018,3,Siang,373,0,28.477492,94.81655728795752,North-Eastern Region
Arunachal Pradesh,2018,3,Kra Daadi,190,0,27.9366293,92.6658618,North-Eastern Region
Arunachal Pradesh,2018,3,Changlang,2889,0,27.272007,96.06552596101916,North-Eastern Region
Arunachal Pradesh,2018,3,Pakke Kessang,103,0,27.1061731,92.9311395,North-Eastern Region
Arunachal Pradesh,2018,3,East Siang,3590,0,28.3,95.15,North-Eastern Region
Arunachal Pradesh,2018,3,Upper Subansiri,1169,0,28.3,94.0,North-Eastern Region
Arunachal Pradesh,2018,3,Tawang,3112,0,27.6741942,91.93620587613825,North-Eastern Region
Arunachal Pradesh,2018,3,Namsai,1862,0,27.6741942,91.93620587613825,North-Eastern Region
Arunachal Pradesh,2018,4,Lower Subansiri,1459,0,27.8,93.6,North-Eastern Region
Arunachal Pradesh,2018,4,Tirap,1684,0,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2018,4,Papum Pare,21342,0,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2018,4,Anjaw,744,0,28.1114301,96.82699963398372,North-Eastern Region
Arunachal Pradesh,2018,4,Lower Siang,936,0,28.477492,94.81655728795752,North-Eastern Region
Arunachal Pradesh,2018,4,Dibang Valley,178,0,28.8291044,95.95540957636018,North-Eastern Region
Arunachal Pradesh,2018,4,West Kameng,6492,0,27.33862695,92.43336623881612,North-Eastern Region
Arunachal Pradesh,2018,4,Shi Yomi,144,0,28.1114301,96.82699963398372,North-Eastern Region
Arunachal Pradesh,2018,4,East Kameng,691,0,27.55778095,92.96738426595108,North-Eastern Region
Arunachal Pradesh,2018,4,Lohit,3588,0,28.0060625,96.2431946,North-Eastern Region
Arunachal Pradesh,2018,4,Lepa Rada,548,0,28.0060625,96.2431946,North-Eastern Region
Arunachal Pradesh,2018,4,Lower Dibang Valley,1827,0,17.0347692,81.7819183,North-Eastern Region
Arunachal Pradesh,2018,4,Longding,923,0,27.8,93.6,North-Eastern Region
Arunachal Pradesh,2018,4,West Siang,2117,0,28.4,94.55,North-Eastern Region
Arunachal Pradesh,2018,4,Kamle,109,0,28.4,94.55,North-Eastern Region
Arunachal Pradesh,2018,4,Upper Siang,868,0,28.6416983,95.0252232,North-Eastern Region
Arunachal Pradesh,2018,4,Kurung Kumey,321,0,27.98636765,93.15783468644102,North-Eastern Region
Arunachal Pradesh,2018,4,Siang,483,0,28.477492,94.81655728795752,North-Eastern Region
Arunachal Pradesh,2018,4,Kra Daadi,255,0,27.9366293,92.6658618,North-Eastern Region
Arunachal Pradesh,2018,4,Changlang,4036,0,27.272007,96.06552596101916,North-Eastern Region
Arunachal Pradesh,2018,4,Pakke Kessang,138,0,27.1061731,92.9311395,North-Eastern Region
Arunachal Pradesh,2018,4,East Siang,4813,0,28.3,95.15,North-Eastern Region
Arunachal Pradesh,2018,4,Upper Subansiri,1576,0,28.3,94.0,North-Eastern Region
Arunachal Pradesh,2018,4,Tawang,4085,0,27.6741942,91.93620587613825,North-Eastern Region
Arunachal Pradesh,2018,4,Namsai,2495,0,27.6741942,91.93620587613825,North-Eastern Region
Arunachal Pradesh,2019,1,Lower Subansiri,1879,0,27.8,93.6,North-Eastern Region
Arunachal Pradesh,2019,1,Tirap,2082,0,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2019,1,Papum Pare,26298,0,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2019,1,Anjaw,934,0,28.1114301,96.82699963398372,North-Eastern Region
Arunachal Pradesh,2019,1,Lower Siang,1123,0,28.477492,94.81655728795752,North-Eastern Region
Arunachal Pradesh,2019,1,Dibang Valley,211,0,28.8291044,95.95540957636018,North-Eastern Region
Arunachal Pradesh,2019,1,West Kameng,8115,0,27.33862695,92.43336623881612,North-Eastern Region
Arunachal Pradesh,2019,1,Shi Yomi,186,0,28.1114301,96.82699963398372,North-Eastern Region
Arunachal Pradesh,2019,1,East Kameng,876,0,27.55778095,92.96738426595108,North-Eastern Region
Arunachal Pradesh,2019,1,Lohit,4416,0,28.0060625,96.2431946,North-Eastern Region
Arunachal Pradesh,2019,1,Lepa Rada,710,0,28.0060625,96.2431946,North-Eastern Region
Arunachal Pradesh,2019,1,Lower Dibang Valley,2314,0,17.0347692,81.7819183,North-Eastern Region
Arunachal Pradesh,2019,1,Longding,1152,0,27.8,93.6,North-Eastern Region
Arunachal Pradesh,2019,1,West Siang,2656,0,28.4,94.55,North-Eastern Region
Arunachal Pradesh,2019,1,Kamle,141,0,28.4,94.55,North-Eastern Region
Arunachal Pradesh,2019,1,Upper Siang,1125,0,28.6416983,95.0252232,North-Eastern Region
Arunachal Pradesh,2019,1,Kurung Kumey,385,0,27.98636765,93.15783468644102,North-Eastern Region
Arunachal Pradesh,2019,1,Siang,651,0,28.477492,94.81655728795752,North-Eastern Region
Arunachal Pradesh,2019,1,Kra Daadi,350,0,27.9366293,92.6658618,North-Eastern Region
Arunachal Pradesh,2019,1,Changlang,5210,0,27.272007,96.06552596101916,North-Eastern Region
Arunachal Pradesh,2019,1,Pakke Kessang,162,0,27.1061731,92.9311395,North-Eastern Region
Arunachal Pradesh,2019,1,East Siang,5899,0,28.3,95.15,North-Eastern Region
Arunachal Pradesh,2019,1,Upper Subansiri,1906,0,28.3,94.0,North-Eastern Region
Arunachal Pradesh,2019,1,Tawang,5023,0,27.6741942,91.93620587613825,North-Eastern Region
Arunachal Pradesh,2019,1,Namsai,3153,0,27.6741942,91.93620587613825,North-Eastern Region
Arunachal Pradesh,2019,2,Lower Subansiri,2463,11644,27.8,93.6,North-Eastern Region
Arunachal Pradesh,2019,2,Tirap,2697,12779,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2019,2,Papum Pare,32800,163673,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2019,2,Anjaw,1175,4993,28.1114301,96.82699963398372,North-Eastern Region
Arunachal Pradesh,2019,2,Lower Siang,1457,7737,28.477492,94.81655728795752,North-Eastern Region
Arunachal Pradesh,2019,2,Dibang Valley,241,258,28.8291044,95.95540957636018,North-Eastern Region
Arunachal Pradesh,2019,2,West Kameng,9782,73944,27.33862695,92.43336623881612,North-Eastern Region
Arunachal Pradesh,2019,2,Shi Yomi,225,24,28.1114301,96.82699963398372,North-Eastern Region
Arunachal Pradesh,2019,2,East Kameng,1075,4146,27.55778095,92.96738426595108,North-Eastern Region
Arunachal Pradesh,2019,2,Lohit,5485,32550,28.0060625,96.2431946,North-Eastern Region
Arunachal Pradesh,2019,2,Lepa Rada,903,4196,28.0060625,96.2431946,North-Eastern Region
Arunachal Pradesh,2019,2,Lower Dibang Valley,2842,12669,17.0347692,81.7819183,North-Eastern Region
Arunachal Pradesh,2019,2,Longding,1420,13256,27.8,93.6,North-Eastern Region
Arunachal Pradesh,2019,2,West Siang,3393,15972,28.4,94.55,North-Eastern Region
Arunachal Pradesh,2019,2,Kamle,212,972,28.4,94.55,North-Eastern Region
Arunachal Pradesh,2019,2,Upper Siang,1372,2710,28.6416983,95.0252232,North-Eastern Region
Arunachal Pradesh,2019,2,Kurung Kumey,481,2171,27.98636765,93.15783468644102,North-Eastern Region
Arunachal Pradesh,2019,2,Siang,831,3209,28.477492,94.81655728795752,North-Eastern Region
Arunachal Pradesh,2019,2,Kra Daadi,440,2639,27.9366293,92.6658618,North-Eastern Region
Arunachal Pradesh,2019,2,Changlang,6884,37725,27.272007,96.06552596101916,North-Eastern Region
Arunachal Pradesh,2019,2,Pakke Kessang,211,1237,27.1061731,92.9311395,North-Eastern Region
Arunachal Pradesh,2019,2,East Siang,7319,34596,28.3,95.15,North-Eastern Region
Arunachal Pradesh,2019,2,Upper Subansiri,2355,9043,28.3,94.0,North-Eastern Region
Arunachal Pradesh,2019,2,Tawang,5908,32103,27.6741942,91.93620587613825,North-Eastern Region
Arunachal Pradesh,2019,2,Namsai,3914,18627,27.6741942,91.93620587613825,North-Eastern Region
Arunachal Pradesh,2019,3,Lower Subansiri,2928,42877,27.8,93.6,North-Eastern Region
Arunachal Pradesh,2019,3,Tirap,3099,49222,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2019,3,Papum Pare,38845,582435,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2019,3,Anjaw,1358,19509,28.1114301,96.82699963398372,North-Eastern Region
Arunachal Pradesh,2019,3,Lower Siang,1689,25736,28.477492,94.81655728795752,North-Eastern Region
Arunachal Pradesh,2019,3,Dibang Valley,271,1436,28.8291044,95.95540957636018,North-Eastern Region
Arunachal Pradesh,2019,3,West Kameng,11186,260068,27.33862695,92.43336623881612,North-Eastern Region
Arunachal Pradesh,2019,3,Shi Yomi,239,158,28.1114301,96.82699963398372,North-Eastern Region
Arunachal Pradesh,2019,3,East Kameng,1304,19974,27.55778095,92.96738426595108,North-Eastern Region
Arunachal Pradesh,2019,3,Lohit,6421,112322,28.0060625,96.2431946,North-Eastern Region
Arunachal Pradesh,2019,3,Lepa Rada,1064,13695,28.0060625,96.2431946,North-Eastern Region
Arunachal Pradesh,2019,3,Lower Dibang Valley,3398,43057,17.0347692,81.7819183,North-Eastern Region
Arunachal Pradesh,2019,3,Longding,1634,46571,27.8,93.6,North-Eastern Region
Arunachal Pradesh,2019,3,West Siang,4101,64241,28.4,94.55,North-Eastern Region
Arunachal Pradesh,2019,3,Kamle,258,3686,28.4,94.55,North-Eastern Region
Arunachal Pradesh,2019,3,Upper Siang,1486,8960,28.6416983,95.0252232,North-Eastern Region
Arunachal Pradesh,2019,3,Kurung Kumey,572,8396,27.98636765,93.15783468644102,North-Eastern Region
Arunachal Pradesh,2019,3,Siang,948,13437,28.477492,94.81655728795752,North-Eastern Region
Arunachal Pradesh,2019,3,Kra Daadi,524,11363,27.9366293,92.6658618,North-Eastern Region
Arunachal Pradesh,2019,3,Changlang,8145,139098,27.272007,96.06552596101916,North-Eastern Region
Arunachal Pradesh,2019,3,Pakke Kessang,244,5099,27.1061731,92.9311395,North-Eastern Region
Arunachal Pradesh,2019,3,East Siang,8571,118071,28.3,95.15,North-Eastern Region
Arunachal Pradesh,2019,3,Upper Subansiri,2748,35114,28.3,94.0,North-Eastern Region
Arunachal Pradesh,2019,3,Tawang,6553,114907,27.6741942,91.93620587613825,North-Eastern Region
Arunachal Pradesh,2019,3,Namsai,4563,72268,27.6741942,91.93620587613825,North-Eastern Region
Arunachal Pradesh,2019,4,Lower Subansiri,3564,53396,27.8,93.6,North-Eastern Region
Arunachal Pradesh,2019,4,Tirap,3605,67097,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2019,4,Papum Pare,44746,670934,27.5013437,96.5242944,North-Eastern Region
Arunachal Pradesh,2019,4,Anjaw,1564,23729,28.1114301,96.82699963398372,North-Eastern Region
Arunachal Pradesh,2019,4,Lower Siang,1921,28156,28.477492,94.81655728795752,North-Eastern Region
Arunachal Pradesh,2019,4,Dibang Valley,289,1738,28.8291044,95.95540957636018,North-Eastern Region
Arunachal Pradesh,2019,4,West Kameng,12562,313584,27.33862695,92.43336623881612,North-Eastern Region
